University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD ,Progesterone IUD ,Progestin ,Hormonal IUD ,Mirena ,Skyla ,Kyleena ,Liletta ,Copper IUD ,Non-Hormonal IUD ,Nonhormonal IUD ,Paragard ,Contraceptive implant ,Nexplanon ,Contraceptive injection ,Control shot ,Depo-Provera ,Depo ,emergency contraception ,emergency contraceptives ,morning after pill ,Plan B ,levonorgestrel ,ella ,ulipristal acetate ,contraceptive pill ,control pill ,diaphragm ,spermicide ,contraceptive patch ,control patch ,vaginal ring ,control ring ,contraceptive ring ,cervical cap,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
University of California Irvine,https://shc.uci.edu,14,"['https://shc.uci.edu/services/pharmacy/online-birth-control-request', 'https://shc.uci.edu/services/pharmacy', 'https://shc.uci.edu/services/specialty-care', 'https://shc.uci.edu/services/online-medical-services', 'https://shc.uci.edu/people/diane-kennedy-msn-whnp-bc', 'https://shc.uci.edu/services/livehealth-online', 'https://shc.uci.edu/services/online-sti-screening-program', 'https://shc.uci.edu/services/primary-care', 'https://shc.uci.edu/services/dental-services/general-procedure-nformation', 'https://shc.uci.edu/sites/default/files/docs/OptumRx_Premium_Standard_070118_final_0.pdf', 'https://shc.uci.edu/sites/default/files/docs/UC%20SHIP%20OptumRx%20booklet%20Irvine%202019-20%20Final.pdf']",8147,53.86,9.71,20,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.625,0.112,"['Thu, 16 Jul 2020 04:58:03 GMT', 'Thu, 16 Jul 2020 04:58:05 GMT', 'Thu, 16 Jul 2020 04:58:06 GMT', 'Thu, 16 Jul 2020 04:58:07 GMT', 'Tue, 29 Oct 2019 18:39:55 GMT', 'Thu, 16 Jul 2020 04:58:09 GMT', 'Thu, 16 Jul 2020 04:58:10 GMT', 'Thu, 16 Jul 2020 04:58:11 GMT', 'Thu, 16 Jul 2020 04:58:13 GMT', 'Thu, 16 Jul 2020 04:58:14 GMT', 'Thu, 16 Jul 2020 05:43:53 GMT', 'Thu, 18 Oct 2018 19:02:30 GMT', 'Thu, 22 Feb 2018 21:07:16 GMT', 'Thu, 27 Jun 2019 21:17:33 GMT']",1,"['https://shc.uci.edu', 'https://shc.uci.edu/services/livehealth-online']",1
University of California Los Angeles,https://www.studenthealth.ucla.edu,6,"['https://www.studenthealth.ucla.edu/services/womens-health', 'https://www.studenthealth.ucla.edu/service/pharmacy', 'https://www.studenthealth.ucla.edu/services/asap-clinic', 'https://www.studenthealth.ucla.edu/services/primary-care', 'https://www.studenthealth.ucla.edu/fees', 'https://www.studenthealth.ucla.edu/services']",5717,71.97,6.13,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.011,0.645,0.092,"[-1, -1, -1, -1, -1, -1]",1,"['https://www.studenthealth.ucla.edu', 'https://www.studenthealth.ucla.edu/services']",1
University of California Riverside,https://studenthealth.ucr.edu,1,['https://studenthealth.ucr.edu/highlander-care'],454,78.97,5.06,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,-0.417,"['Thu, 09 Jul 2020 17:27:31 GMT']",1,"['https://studenthealth.ucr.edu', 'https://studenthealth.ucr.edu/highlander-care']",1
University of California San Diego,https://wellness.ucsd.edu/studenthealth/Pages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of California Santa Barbara,http://studenthealth.sa.ucsb.edu,11,"['http://studenthealth.sa.ucsb.edu/medical-services/reproductiveandsexualhealth', 'http://studenthealth.sa.ucsb.edu/medical-services/reproductiveandsexualhealth/convenient-access-to-birth-control', 'http://studenthealth.sa.ucsb.edu/', 'http://studenthealth.sa.ucsb.edu/insurance/gap', 'http://studenthealth.sa.ucsb.edu/pharmacy-services', 'http://studenthealth.sa.ucsb.edu/docs/default-source/forms/confidential-health-history_202002606c917c615d65cca2d6ff000065a81b.pdf?sfvrsn=c531f4ab_0', 'http://studenthealth.sa.ucsb.edu/docs/default-source/lgbtqi-docs/masculinizing-hormone-consent-10-19-17.pdf?sfvrsn=9f5bf5ab_2', 'https://studenthealth.sa.ucsb.edu/docs/default-source/2019-2020-insurance/vision-spd11-2019-2020-finalcopy-02062020_sp.pdf?sfvrsn=147ef4ab_2']",222376,64.18,7.18,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.553,0.174,"[-1, -1, -1, -1, -1, 'Tue, 09 Apr 2019 20:58:34 GMT', 'Thu, 27 Feb 2020 19:49:51 GMT', 'Fri, 14 Oct 2016 16:44:40 GMT', 'Fri, 27 Oct 2017 21:35:41 GMT', 'Tue, 10 Mar 2015 19:02:45 GMT', 'Wed, 12 Feb 2020 20:46:30 GMT']",0,['http://studenthealth.sa.ucsb.edu'],1
University of California Santa Cruz,https://healthcenter.ucsc.edu,19,"['https://healthcenter.ucsc.edu/services/birthcontrol.html', 'https://healthcenter.ucsc.edu/pharmacy/faq/contraceptives.html', 'https://healthcenter.ucsc.edu/wellness/sex.html', 'https://healthcenter.ucsc.edu/', 'https://healthcenter.ucsc.edu/pharmacy/faq/emergency-contraception.html', 'https://healthcenter.ucsc.edu/information/get-involved.html', 'https://healthcenter.ucsc.edu/news-events/news/shs-covid-19-services.html', 'https://healthcenter.ucsc.edu/services/livehealthonline.html', 'https://healthcenter.ucsc.edu/pharmacy/faq/index.html', 'https://healthcenter.ucsc.edu/information/common-reasons.html', 'https://healthcenter.ucsc.edu/pharmacy/services.html', 'https://healthcenter.ucsc.edu/pharmacy/', 'https://healthcenter.ucsc.edu/information/index.html', 'https://healthcenter.ucsc.edu/news-events/news/archive_news/pharmacy.html']",8242,74.1,6.07,51,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0.084,0.606,0.114,"[-1, -1, 'Tue, 23 Jun 2020 20:11:09 GMT', -1, -1, 'Tue, 30 Jun 2020 19:32:24 GMT', -1, -1, -1, -1, 'Tue, 23 Jun 2020 20:11:10 GMT', -1, 'Wed, 24 Jun 2020 19:03:41 GMT', -1, -1, -1, 'Tue, 23 Jun 2020 20:11:10 GMT', -1, -1]",0,['https://healthcenter.ucsc.edu'],1
California State University Maritime Academy,https://www.csum.edu/web/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Humboldt State University,https://wellbeing.humboldt.edu,14,"['https://wellbeing.humboldt.edu/sexual-health', 'https://wellbeing.humboldt.edu/nursing-consult', 'https://wellbeing.humboldt.edu/sites/default/files/health/hsu_peerhealth_patientsatisfaction2018.pdf', 'https://wellbeing.humboldt.edu/pharmacy', 'https://wellbeing.humboldt.edu/ciy-skill-shops', 'https://wellbeing.humboldt.edu/health-links', 'https://wellbeing.humboldt.edu/sites/default/files/health/Prescriber%27s%20Letter%20-%20ACA%20Q%26A.pdf', 'https://wellbeing.humboldt.edu/vending-machines', 'https://wellbeing.humboldt.edu/welcomesyou', 'https://wellbeing.humboldt.edu/health-faqs']",10680,34.41,14.98,23,12,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.069,0.576,0.115,"[-1, -1, 'Wed, 18 Dec 2019 13:54:35 GMT', 'Wed, 18 Dec 2019 13:54:35 GMT', 'Wed, 18 Dec 2019 13:54:35 GMT', -1, -1, -1, 'Wed, 18 Dec 2019 13:54:35 GMT', 'Wed, 18 Dec 2019 13:54:35 GMT', -1, -1, -1, 'Wed, 18 Dec 2019 13:54:35 GMT']",1,"['https://wellbeing.humboldt.edu', 'https://wellbeing.humboldt.edu/health-links']",1
San Diego State University,https://sa.sdsu.edu/student-health-services,3,"['https://sa.sdsu.edu/student-health-services/services/after-hours-care', 'https://sa.sdsu.edu/student-health-services/services', 'https://sa.sdsu.edu/student-health-services/new-students']",2172,79.36,4.77,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.686,0.128,"[-1, -1, -1]",1,"['https://sa.sdsu.edu/student-health-services', 'https://sa.sdsu.edu/student-health-services/services/after-hours-care']",1
San Francisco State University,https://health.sfsu.edu,11,"['https://health.sfsu.edu/birth-control-and-sexual-health', 'https://health.sfsu.edu/content/appointments', 'https://health.sfsu.edu/content/family-pact', 'https://health.sfsu.edu/content/shs-services', 'https://health.sfsu.edu/shs-advice-students', 'https://health.sfsu.edu/over-counter-medication', 'https://health.sfsu.edu/', 'https://health.sfsu.edu/sti-or-hiv-testing', 'https://health.sfsu.edu/content/pharmacy-frequently-asked-questions', 'https://health.sfsu.edu/content/new-student-frequently-asked-questions', 'https://health.sfsu.edu/content/womens-services']",9630,76.73,5.54,90,42,4,0,0,0,3,2,2,0,0,0,0,3,0,0,0,0,0,11,13,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.112,0.586,0.142,"['Thu, 16 Jul 2020 05:44:32 GMT', 'Thu, 16 Jul 2020 05:44:34 GMT', 'Thu, 16 Jul 2020 05:44:35 GMT', 'Thu, 16 Jul 2020 05:44:36 GMT', 'Thu, 16 Jul 2020 05:44:37 GMT', 'Thu, 16 Jul 2020 05:44:38 GMT', 'Thu, 16 Jul 2020 05:00:13 GMT', 'Thu, 16 Jul 2020 05:44:38 GMT', 'Thu, 16 Jul 2020 05:44:39 GMT', 'Thu, 16 Jul 2020 05:00:14 GMT', 'Thu, 16 Jul 2020 05:44:40 GMT']",0,['https://health.sfsu.edu'],1
San Jose State University,https://www.sjsu.edu/studenthealth,3,"['https://www.sjsu.edu/studenthealth/clinical_services/women_health/index.html', 'http://www.sjsu.edu/studenthealth/docs/NationalCollegeHealthAssessmentSummary2012.pdf']",626,72.63,5.73,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.678,0.048,"['Fri, 18 Oct 2019 17:26:03 GMT', 'Mon, 02 Mar 2020 23:33:17 GMT', -1]",1,"['https://www.sjsu.edu/studenthealth', 'https://www.sjsu.edu/studenthealth/clinical_services/women_health/index.html']",1
Sonoma State University,https://health.sonoma.edu,5,"['http://health.sonoma.edu/services/appointments/reproductive-health/birth-control', 'http://health.sonoma.edu/services/appointments/womens-health/emergency-contraception', 'http://health.sonoma.edu/services/appointments/reproductive-health', 'http://health.sonoma.edu/services/appointments/womens-health/pregnancy-testing']",1849,69.26,6.4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.072,0.736,0.107,"['Thu, 16 Jul 2020 03:10:45 GMT', 'Thu, 16 Jul 2020 04:39:02 GMT', 'Thu, 16 Jul 2020 04:39:04 GMT', 'Thu, 16 Jul 2020 03:10:49 GMT', 'Thu, 16 Jul 2020 04:39:06 GMT']",2,"['https://health.sonoma.edu', 'https://health.sonoma.edu/services/appointments', 'https://health.sonoma.edu/services/appointments/reproductive-health']",1
University of Colorado Denver/Anschutz Medical Campus,https://nursing.cuanschutz.edu,14,"['https://nursing.cuanschutz.edu/about/faculty-directory/profile/megan-champion-ucd15466', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/rachael-kulick-cv.pdf?sfvrsn=ba7d9eb8_2', 'https://nursing.cuanschutz.edu/docs/librariesprovider2/preceptor-documents/whnp-preceptor-guidelines.pdf?sfvrsn=2cd47b9_9', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/nichol-chesser-cv.pdf?sfvrsn=3679eb8_2', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/amy-artmann-cv.pdf?sfvrsn=3a669eb8_2', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/linda-johnson-cv.pdf?sfvrsn=2a679eb8_2', 'https://nursing.cuanschutz.edu/docs/librariesprovider2/newsroom-documents/jah-release-february-2020-kp.pdf?sfvrsn=666435b9_0', 'https://nursing.cuanschutz.edu/docs/librariesprovider2/preceptor-documents/pc-pnp-preceptor-guidelines.pdf?sfvrsn=6bcd47b9_9', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/ana-williams-cv.pdf?sfvrsn=2a669eb8_2', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/kate-coleman-minahan-cv.pdf?sfvrsn=9a679eb8_2', 'https://nursing.cuanschutz.edu/docs/librariesprovider2/covid/review_transfering-and-positioning-pts.pdf?sfvrsn=e0903b9_0', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/suzanne-lareau-cv.pdf?sfvrsn=3d7d9eb8_2', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/amy-barton-cv.pdf?sfvrsn=d4789eb8_2', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/paul-cook-cv.pdf?sfvrsn=8a789eb8_2']",177517,41.62,12.06,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.772,-0.055,"['Thu, 16 Jul 2020 10:39:08 GMT', 'Thu, 07 Mar 2019 17:53:05 GMT', 'Tue, 17 Sep 2019 16:08:01 GMT', 'Thu, 07 Mar 2019 17:52:38 GMT', 'Thu, 07 Mar 2019 17:52:31 GMT', 'Thu, 07 Mar 2019 17:52:37 GMT', 'Wed, 19 Feb 2020 15:58:34 GMT', 'Tue, 17 Sep 2019 16:08:00 GMT', 'Thu, 07 Mar 2019 17:52:32 GMT', 'Thu, 07 Mar 2019 17:52:36 GMT', 'Mon, 06 Apr 2020 17:02:05 GMT', 'Thu, 07 Mar 2019 17:53:06 GMT', 'Thu, 07 Mar 2019 17:52:31 GMT', 'Thu, 07 Mar 2019 17:52:39 GMT']",2,"['https://nursing.cuanschutz.edu', 'https://nursing.cuanschutz.edu/academics/graduate-programs/masters-dnp-phd/doctor-of-nursing-degree', 'https://nursing.cuanschutz.edu/docs/librariesprovider2/program-documents/plans-of-study/graduate-specialities/vhmc/vmhc-leadership-dnp-plans-of-study.pdf?sfvrsn=7415fb9_2']",1
University of Colorado Colorado Springs,https://www.uccs.edu/recwellness/health-services,1,['http://www.uccs.edu/recwellness/health-services/services'],664,59.08,7.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.88,-0.045,[-1],1,"['https://www.uccs.edu/recwellness/health-services', 'https://www.uccs.edu/recwellness/health-services/services']",1
University of Colorado Boulder,https://www.colorado.edu/healthcenter,2,"['https://www.colorado.edu/healthcenter/services/sexual-and-reproductive-health', 'https://www.colorado.edu/healthcenter/lab']",1424,51.53,10.84,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.043,0.457,0.261,"['Thu, 16 Jul 2020 05:02:11 GMT', 'Thu, 16 Jul 2020 04:39:22 GMT']",1,"['https://www.colorado.edu/healthcenter', 'https://www.colorado.edu/healthcenter/services/sexual-and-reproductive-health']",1
Colorado School of Mines,https://www.mines.edu/student-health,1,['https://www.mines.edu/student-health/managing-prescription-medications/'],475,79.45,4.91,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.689,0.029,[-1],1,"['https://www.mines.edu/student-health', 'https://www.mines.edu/student-health/managing-prescription-medications/']",1
Colorado State University Fort Collins,https://health.colostate.edu,6,"['https://health.colostate.edu/womens-care/', 'https://health.colostate.edu/primary-care/', 'https://health.colostate.edu/ramcare-supplement-program/', 'https://health.colostate.edu/sexual-health-resources/', 'https://health.colostate.edu/sexual-assault-and-violence-prevention/']",10076,41.37,13.43,37,13,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,4,0,0,7,0,0,0,0,1,0,0,0,0,0,0,2,0,0.136,0.614,0.149,"['Tue, 14 Jul 2020 21:09:40 GMT', 'Tue, 29 Jan 2019 19:54:37 GMT', 'Tue, 14 Jul 2020 20:09:41 GMT', 'Tue, 14 Jul 2020 22:10:57 GMT', 'Wed, 15 Jul 2020 01:09:56 GMT', 'Thu, 16 Jul 2020 02:10:45 GMT']",-1,[],1
Fort Lewis College,https://www.fortlewis.edu/life-at-flc/health-safety/health-center,3,"['https://www.fortlewis.edu/life-at-flc/health-safety/health-center/faq', 'https://www.fortlewis.edu/life-at-flc/health-safety/health-center/medical-services-and-fees/medical-services', 'https://www.fortlewis.edu/life-at-flc/health-safety/health-center/medical-services-and-fees/medical-fees']",1850,74.72,6.77,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.608,0.106,"[-1, -1, -1]",1,"['https://www.fortlewis.edu/life-at-flc/health-safety/health-center', 'https://www.fortlewis.edu/life-at-flc/health-safety/health-center/medical-services-and-fees/medical-services']",1
Colorado Mesa University,https://www.coloradomesa.edu/student-services/wellness,1,['https://www.coloradomesa.edu/student-services/wellness/medical-services.html'],976,67.92,6.52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.732,0.101,"['Wed, 15 Jul 2020 02:58:47 GMT']",1,"['https://www.coloradomesa.edu/student-services/wellness', 'https://www.coloradomesa.edu/student-services/wellness/medical-services.html']",1
Metropolitan State University of Denver,https://www.msudenver.edu/healthcenter,1,['https://www.msudenver.edu/healthcenter/medicalservices/'],220,44.15,10.18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.664,0.18,"['Tue, 25 Feb 2020 02:09:07 GMT']",1,"['https://www.msudenver.edu/healthcenter', 'https://www.msudenver.edu/healthcenter/medicalservices/']",1
University of Northern Colorado,https://www.unco.edu/student-health-center,6,"['https://www.unco.edu/student-health-center/services/well-woman-health.aspx', 'https://www.unco.edu/student-health-center/services/drug-outlet-pharmacy.aspx', 'https://www.unco.edu/student-health-center/health-topics/headaches.aspx', 'https://www.unco.edu/student-health-center/health-topics/chlamydia.aspx', 'https://www.unco.edu/student-health-center/health-topics/urinary-tract-infection.aspx', 'https://www.unco.edu/student-health-center/health-topics/zika-virus.aspx']",4041,78.17,5.22,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.627,0.02,"[-1, -1, -1, -1, -1, -1]",2,"['https://www.unco.edu/student-health-center', 'https://www.unco.edu/student-health-center/tuberculosis-testing.aspx', 'https://www.unco.edu/student-health-center/high-incidence-countries.docx']",1
Colorado State University Pueblo,https://www.csupueblo.edu/student-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Western State Colorado University,https://western.edu/student-life/health-wellness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Central Connecticut State University,https://web.ccsu.edu/healthservices/?redirected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Connecticut,https://shs.uconn.edu,4,"['https://shs.uconn.edu/general-faq/', 'https://shs.uconn.edu/educational-handouts/emergency-contraceptive/', 'https://shs.uconn.edu/educational-handouts/', 'https://shs.uconn.edu/sart/']",3312,81.01,5.22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.558,0.257,"[-1, -1, -1, -1]",1,"['https://shs.uconn.edu', 'https://shs.uconn.edu/general-faq/']",1
Eastern Connecticut State University,https://www.easternct.edu/health-services,2,"['https://www.easternct.edu/health-services/services/womens-health-services.html', 'https://www.easternct.edu/health-services/general-information/cost-and-eligibility.html']",826,62.52,8.21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.512,0.161,"['Thu, 16 Jul 2020 04:30:25 GMT', 'Thu, 16 Jul 2020 04:30:28 GMT']",1,"['https://www.easternct.edu/health-services', 'https://www.easternct.edu/health-services/general-information/cost-and-eligibility.html']",1
Southern Connecticut State University,https://inside.southernct.edu/health-services,1,['https://inside.southernct.edu/health-services/services'],1221,71.61,5.59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.038,0.801,0.077,"['Fri, 17 Jul 2020 19:35:21 GMT']",1,"['https://inside.southernct.edu/health-services', 'https://inside.southernct.edu/health-services/services']",1
Western Connecticut State University,https://www.wcsu.edu/healthservices,1,['https://www.wcsu.edu/healthservices/'],1088,54.29,10.53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.594,0.142,[-1],0,['https://www.wcsu.edu/healthservices'],1
Delaware State University,https://www.desu.edu/student-life/student-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Delaware,https://sites.udel.edu/studenthealth,5,"['https://sites.udel.edu/studenthealth/women/', 'https://sites.udel.edu/studenthealth/files/2019/06/FY-2020-Fee-Schedule.pdf', 'https://sites.udel.edu/studenthealth/services/']",3158,59.01,9.38,23,5,6,0,0,0,2,0,1,1,0,0,0,1,0,2,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.107,0.748,0.105,"[-1, -1, -1, -1, -1]",1,"['https://sites.udel.edu/studenthealth', 'https://sites.udel.edu/studenthealth/services/']",1
University of the District of Columbia,https://www.udc.edu/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Central Florida,https://studenthealth.ucf.edu,7,"['https://studenthealth.ucf.edu/services/primary-care/womens-clinic/', 'https://studenthealth.ucf.edu/resources/', 'https://studenthealth.ucf.edu/wp-content/uploads/sites/12/2017/03/UTIs1.pdf', 'https://studenthealth.ucf.edu/wp-content/uploads/sites/12/2017/03/STIs1.pdf']",1138,70.9,6.37,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0.556,0.193,"['Mon, 13 Mar 2017 18:52:55 GMT', -1, -1, 'Mon, 13 Mar 2017 18:45:24 GMT', 'Mon, 13 Mar 2017 18:54:19 GMT', 'Mon, 13 Mar 2017 18:53:43 GMT', 'Mon, 13 Mar 2017 18:50:58 GMT']",1,"['https://studenthealth.ucf.edu', 'https://studenthealth.ucf.edu/resources/']",1
Chipola College,https://www.chipola.edu/studentservices,1,['https://www.chipola.edu/studentservices/student%20resources/student%20resources%20Health%20Page.htm'],140,82.69,3.91,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.023,0.604,0.087,"['Fri, 14 Apr 2017 14:44:54 GMT']",2,"['https://www.chipola.edu/studentservices', 'https://www.chipola.edu/studentservices/student%20resources', 'https://www.chipola.edu/studentservices/student%20resources/student%20resources%20Health%20Page.htm']",1
Florida SouthWestern State College,https://www.fsw.edu/publichealthresources,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Florida Agricultural and Mechanical University,http://www.famu.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Florida Atlantic University,https://www.fau.edu/shs,6,"['http://www.fau.edu/shs/services/womens.php', 'http://www.fau.edu/shs/PDFs/2020_01_04_Price_List_NEW_FORMAT.pdf', 'https://www.fau.edu/shs/', 'http://www.fau.edu/shs/services/womens_oral_contraceptives.php', 'https://www.fau.edu/shs/services/medical.php']",2583,53.2,10.38,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.074,0.529,0.189,"[-1, 'Mon, 03 Jun 2019 16:02:58 GMT', 'Fri, 10 Jan 2020 22:26:31 GMT', -1, -1, -1]",0,['https://www.fau.edu/shs'],1
Florida International University,https://studentaffairs.fiu.edu/health-and-fitness/student-health,13,"['https://studentaffairs.fiu.edu/health-and-fitness/student-health/services-and-fees/womens-health/index.php', 'https://studentaffairs.fiu.edu/health-and-fitness/student-health/healthy-living/resources/sexual-health-resources2/_assets/letstalkaboutsex.pdf', 'https://studentaffairs.fiu.edu/health-and-fitness/student-health/healthy-living/healthy-panther-resources/reports-and-publications/_assets/pdfs/4.pdf', 'https://studentaffairs.fiu.edu/health-and-fitness/student-health/healthy-living/healthy-panther-resources/reports-and-publications/_assets/pdfs/NCHA_II%20FALL%202013%20FIU%20FINAL.pdf', 'https://studentaffairs.fiu.edu/health-and-fitness/student-health/forms/complementary-health/_assets/Complementary%20Health%20Forms/A-ACUPUNCTURE%20PAST%20MED%20HISTORY.pdf', 'https://studentaffairs.fiu.edu/health-and-fitness/student-health/services-and-fees/specialty-services/index.php', 'https://studentaffairs.fiu.edu/health-and-fitness/student-health/services-and-fees/appointments/index.php']",1837,68.17,6.18,5,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.646,-0.081,"[-1, 'Wed, 15 Jul 2020 07:13:50 GMT', 'Mon, 29 Apr 2019 07:38:14 GMT', 'Wed, 15 Jul 2020 07:13:53 GMT', 'Wed, 15 Jul 2020 07:15:10 GMT', 'Wed, 15 Jul 2020 07:15:09 GMT', 'Wed, 15 Jul 2020 07:15:09 GMT', 'Wed, 15 Jul 2020 07:15:10 GMT', 'Wed, 15 Jul 2020 07:17:12 GMT', 'Wed, 15 Jul 2020 07:15:10 GMT', -1, 'Wed, 15 Jul 2020 07:15:09 GMT', -1]",1,"['https://studentaffairs.fiu.edu/health-and-fitness/student-health', 'https://studentaffairs.fiu.edu/health-and-fitness/student-health/services-and-fees/appointments/index.php']",1
