University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Condom,Condoms,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
University of North Carolina at Greensboro,https://shs.uncg.edu,10,"['https://shs.uncg.edu/contraception-birth-control-methods', 'https://shs.uncg.edu/human-papillomavirus-hpv', 'https://shs.uncg.edu/pelvic-inflammatory-disease-pid', 'https://shs.uncg.edu/bacterial-vaginosis-bv', 'https://shs.uncg.edu/trichomoniasis-trich', 'https://shs.uncg.edu/women-3/std', 'https://shs.uncg.edu/stds-sexually-transmitted-diseaseinfection', 'https://shs.uncg.edu/taking-oral-contraceptive-pills-ocps', 'https://shs.uncg.edu/herpes-simplex-virus-hsv', 'https://shs.uncg.edu/gonorrhea']",6202,72.03,6.93,32,18,14,0.055,0.589,0.13,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",2,"['https://shs.uncg.edu', 'https://shs.uncg.edu/spartan-health-topics-a-z', 'https://shs.uncg.edu/trichomoniasis-trich']",1
North Carolina Central University,https://www.nccu.edu/life-nc-central/health-and-well-being/student-health-center,,,,,,,,,,,,,,,0
North Carolina State University at Raleigh,https://healthypack.dasa.ncsu.edu,8,"['https://healthypack.dasa.ncsu.edu/care-provided/womens-health/contraception/', 'https://healthypack.dasa.ncsu.edu/how-to-stay-safe-over-spring-break-so-that-you-have-fun/', 'https://healthypack.dasa.ncsu.edu/care-provided/hivsti-testing/', 'https://healthypack.dasa.ncsu.edu/health-resources/hivsti-testing-prevention/', 'https://healthypack.dasa.ncsu.edu/care-provided/pharmacy/', 'https://healthypack.dasa.ncsu.edu/care-provided/womens-health/', 'https://healthypack.dasa.ncsu.edu/wp-content/uploads/sites/15/2019/07/OTC-List-2019.docx.pdf', 'https://healthypack.dasa.ncsu.edu/wp-content/uploads/sites/15/2019/07/Pharmacy-Formulary-7-19.pdf']",6522,70.9,7.21,54,38,16,0.119,0.534,0.222,"[-1, -1, -1, -1, -1, -1, 'Mon, 22 Jul 2019 19:00:06 GMT', 'Mon, 22 Jul 2019 15:31:00 GMT']",1,"['https://healthypack.dasa.ncsu.edu', 'https://healthypack.dasa.ncsu.edu/care-provided/womens-health/']",1
University of North Carolina Wilmington,https://uncw.edu/healthservices,7,"['https://uncw.edu/healthservices/documents/SexualHealthHandoutUpdated.pdf', 'https://uncw.edu/healthservices/condomline-up.html', 'https://uncw.edu/healthservices/promotion_programs.html', 'https://uncw.edu/healthservices/condombingo.html', 'https://uncw.edu/healthservices/documents/InstructionSheet-YeastVaginitis512.pdf', 'http://uncw.edu/healthservices/documents/InstructionSheet-GenitalWarts512.pdf', 'https://uncw.edu/healthservices/documents/InstructionSheet-GonorrheaUrethritis512.pdf']",777,96.53,1.84,7,6,1,0.098,0.508,0.241,"[-1, -1, -1, -1, -1, -1, -1]",2,"['https://uncw.edu/healthservices', 'https://uncw.edu/healthservices/promotion.html', 'https://uncw.edu/healthservices/promotion_programs.html']",1
University of North Carolina at Pembroke,https://www.uncp.edu/campus-life/student-health-services,2,"['https://www.uncp.edu/campus-life/student-health-services/general-health/sexual-health/stds-and-stis', 'https://www.uncp.edu/campus-life/student-health-services/general-health/sexual-health/birth-control']",1999,81.9,4.64,41,28,13,0.177,0.542,0.114,"['Thu, 16 Jul 2020 14:25:03 GMT', 'Thu, 16 Jul 2020 14:25:04 GMT']",3,"['https://www.uncp.edu/campus-life/student-health-services', 'https://www.uncp.edu/campus-life/student-health-services/general-health/telehealth', 'https://www.uncp.edu/campus-life/student-health-services/general-health/sexual-health', 'https://www.uncp.edu/campus-life/student-health-services/general-health/sexual-health/stds-and-stis']",1
Winston Salem State University,https://www.wssu.edu/student-life/university-wellness-center,1,['https://www.wssu.edu/student-life/university-wellness-center/healthy-rams-for-life.html'],574,76.42,5.02,1,1,0,0.023,0.722,-0.017,[-1],1,"['https://www.wssu.edu/student-life/university-wellness-center', 'https://www.wssu.edu/student-life/university-wellness-center/healthy-rams-for-life.html']",1
Western Carolina University,https://www.wcu.edu/experience/health-and-wellness/health-services,,,,,,,,,,,,,,,0
Dickinson State University,https://www.dickinsonstate.edu/student-services/student-resource-and-opportunity-soar-center/health-wellness-and-safety,,,,,,,,,,,,,,,0
Mayville State University,https://mayvillestate.edu/student-resources/health-services,1,['https://mayvillestate.edu/student-resources/health-services/services/'],345,9.95,15.18,2,1,1,0.033,0.73,0.01,[-1],1,"['https://mayvillestate.edu/student-resources/health-services', 'https://mayvillestate.edu/student-resources/health-services/services/']",1
Minot State University,https://www.minotstateu.edu/health,,,,,,,,,,,,,,,0
University of North Dakota,https://und.edu/student-life/student-health,,,,,,,,,,,,,,,0
North Dakota State University Main Campus,https://www.ndsu.edu/studenthealthservice,1,['https://www.ndsu.edu/studenthealthservice/healthpromotion/sexual_health/junk_mail/'],314,71.65,7.94,2,1,1,0.023,0.395,0.431,[-1],2,"['https://www.ndsu.edu/studenthealthservice', 'https://www.ndsu.edu/studenthealthservice/healthpromotion/', 'https://www.ndsu.edu/studenthealthservice/healthpromotion/sexual_health/junk_mail/']",1
Valley City State University,https://www.vcsu.edu/student-life/counseling-health-services,,,,,,,,,,,,,,,0
University of Akron Main Campus,https://www.uakron.edu/healthservices,,,,,,,,,,,,,,,0
Central State University,https://studentlife.centralstate.edu,,,,,,,,,,,,,,,0
University of Cincinnati Main Campus,https://med2.uc.edu/uhs,,,,,,,,,,,,,,,0
Cleveland State University,https://www.csuohio.edu/health/health,,,,,,,,,,,,,,,0
Kent State University at Salem,https://www.kent.edu/uhs,,,,,,,,,,,,,,,0
Kent State University at Kent,https://www.kent.edu/UHS/student-health,,,,,,,,,,,,,,,0
Miami University Oxford,https://miamioh.edu/student-life/student-health-service,,,,,,,,,,,,,,,0
Ohio State University Lima Campus,https://lima.osu.edu/current-students/health-and-wellness-services,,,,,,,,,,,,,,,0
Ohio State University Mansfield Campus,https://shs.osu.edu,10,"['https://shs.osu.edu/services/pharmacy/condom-club', 'https://shs.osu.edu/services/gynecologic-services/contraceptives', 'https://shs.osu.edu/about-us/resources', 'https://shs.osu.edu/services/pharmacy/prescriptions', 'https://shs.osu.edu/services/pharmacy/opioid-addiction-recovery-smart', 'https://shs.osu.edu/services/pharmacy/', 'https://shs.osu.edu/about-us/orientation-resources', 'https://shs.osu.edu/services/travel-consultation', 'https://shs.osu.edu/about-us/accreditation', 'https://shs.osu.edu/events.aspx/2020/7/10/70743/']",5048,71.2,6.05,15,13,2,0.068,0.676,0.105,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://shs.osu.edu', 'https://shs.osu.edu/services/pharmacy/prescriptions']",1
Ohio State University Main Campus,https://shs.osu.edu,10,"['https://shs.osu.edu/services/pharmacy/condom-club', 'https://shs.osu.edu/services/gynecologic-services/contraceptives', 'https://shs.osu.edu/about-us/resources', 'https://shs.osu.edu/services/pharmacy/prescriptions', 'https://shs.osu.edu/services/pharmacy/opioid-addiction-recovery-smart', 'https://shs.osu.edu/services/pharmacy/', 'https://shs.osu.edu/about-us/orientation-resources', 'https://shs.osu.edu/services/travel-consultation', 'https://shs.osu.edu/about-us/accreditation', 'https://shs.osu.edu/events.aspx/2020/7/10/70743/']",5048,71.2,6.05,15,13,2,0.068,0.676,0.105,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://shs.osu.edu', 'https://shs.osu.edu/services/pharmacy/prescriptions']",1
Ohio University Main Campus,https://www.ohio.edu/student-insurance,,,,,,,,,,,,,,,0
Shawnee State University,https://www.shawnee.edu/campus-life/student-health-counseling,2,"['https://www.shawnee.edu/campus-life/student-health-counseling/campus-counseling-services/wellness-tips-time-management', 'https://www.shawnee.edu/campus-life/student-health-counseling/campus-counseling-services/substance-abuse-services-online']",8132,82.73,4.28,2,1,1,0.019,0.554,-0.068,"['Thu, 16 Jul 2020 14:25:28 GMT', 'Thu, 16 Jul 2020 14:25:32 GMT']",1,"['https://www.shawnee.edu/campus-life/student-health-counseling', 'https://www.shawnee.edu/campus-life/student-health-counseling/campus-counseling-services/substance-abuse-services-online']",1
University of Toledo,https://www.utoledo.edu/healthservices/hsc,,,,,,,,,,,,,,,0
Wright State University Main Campus,https://www.wright.edu/student-health-services,,,,,,,,,,,,,,,0
Wright State University Lake Campus,https://www.wright.edu/student-health-services,,,,,,,,,,,,,,,0
Youngstown State University,https://ysu.edu/wick-primary-care-ysu,,,,,,,,,,,,,,,0
Cameron University,https://www.cameron.edu/wellnesscenter,,,,,,,,,,,,,,,0
University of Central Oklahoma,https://www.uco.edu/offices/wellness/services,,,,,,,,,,,,,,,0
East Central University,https://www.ecok.edu/current-students/student-services/student-health-services,1,['https://www.ecok.edu/current-students/student-services/student-health-services/spring-break-safety-tips'],1011,75.55,6.6,3,2,1,0.057,0.573,0.174,[-1],1,"['https://www.ecok.edu/current-students/student-services/student-health-services', 'https://www.ecok.edu/current-students/student-services/student-health-services/spring-break-safety-tips']",1
Langston University,https://www.langston.edu/healthclinic,,,,,,,,,,,,,,,0
Northeastern State University,https://offices.nsuok.edu/studentaffairs/Student-Services/Student-Health-Services,,,,,,,,,,,,,,,0
Northwestern Oklahoma State University,https://www.nwosu.edu/student-services/jr-holder-wellness-center,,,,,,,,,,,,,,,0
Oklahoma State University Main Campus,https://uhs.okstate.edu,,,,,,,,,,,,,,,0
University of Oklahoma Norman Campus,https://www.ou.edu/healthservices,,,,,,,,,,,,,,,0
Oklahoma State University Institute of Technology,https://osuit.edu/student-union/health,,,,,,,,,,,,,,,0
Rogers State University,https://www.rsu.edu/campus-life/health-wellness,,,,,,,,,,,,,,,0
University of Science and Arts of Oklahoma,https://usao.edu/student-life/student-services/health-services,,,,,,,,,,,,,,,0
Southeastern Oklahoma State University,https://www.se.edu/student-wellness/student-health-services,,,,,,,,,,,,,,,0
Southwestern Oklahoma State University,https://www.swosu.edu/about/conference-centers-facilities,,,,,,,,,,,,,,,0
Eastern Oregon University,https://www.eou.edu/health,,,,,,,,,,,,,,,0
Oregon Institute of Technology,https://www.oit.edu/campus-life/student-health,1,['https://www.oit.edu/campus-life/student-health/medical-clinic'],1228,57.7,9.88,2,1,1,0.023,0.493,0.289,[-1],1,"['https://www.oit.edu/campus-life/student-health', 'https://www.oit.edu/campus-life/student-health/medical-clinic']",1
Oregon State University,https://studenthealth.oregonstate.edu,10,"['https://studenthealth.oregonstate.edu/ccare2017', 'https://studenthealth.oregonstate.edu/health-promotion/sexual-health/sexy-communication/sexy-role-play', 'https://studenthealth.oregonstate.edu/sites/studenthealth.oregonstate.edu/files/main/docs/finger_cot.pdf', 'https://studenthealth.oregonstate.edu/poll/what-your-favorite-brand-condom', 'https://studenthealth.oregonstate.edu/node/665/results', 'https://studenthealth.oregonstate.edu/sites/studenthealth.oregonstate.edu/files/main/docs/female_condom.pdf', 'https://studenthealth.oregonstate.edu/main/video/condom-hot-spot', 'https://studenthealth.oregonstate.edu/health-promotion/sexual-health/contraception/barrier-methods', 'https://studenthealth.oregonstate.edu/book/export/html/277', 'https://studenthealth.oregonstate.edu/wellness/sexual-health']",6487,84.25,4.22,156,99,57,0.22,0.55,0.152,"['Thu, 16 Jul 2020 14:25:44 GMT', 'Thu, 16 Jul 2020 14:25:44 GMT', 'Mon, 25 Aug 2014 17:48:10 GMT', 'Thu, 16 Jul 2020 14:25:45 GMT', 'Thu, 16 Jul 2020 14:25:46 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT', 'Thu, 16 Jul 2020 14:25:47 GMT', 'Thu, 16 Jul 2020 14:25:48 GMT', 'Thu, 16 Jul 2020 14:25:48 GMT', 'Thu, 16 Jul 2020 13:19:50 GMT']",1,"['https://studenthealth.oregonstate.edu', 'https://studenthealth.oregonstate.edu/wellness/sexual-health']",1
University of Oregon,https://health.uoregon.edu,7,"['https://health.uoregon.edu/sexualhealth', 'https://health.uoregon.edu/free-safer-sex-supplies-available', 'https://health.uoregon.edu/files/barrier_devices.pdf', 'https://health.uoregon.edu/supplies', 'https://health.uoregon.edu/files/HIV.pdf', 'https://health.uoregon.edu/files/Hep_B_C.pdf', 'https://health.uoregon.edu/faqs']",11287,67.4,7.54,31,17,14,0.076,0.594,0.18,"['Thu, 16 Jul 2020 13:17:48 GMT', 'Thu, 16 Jul 2020 14:25:51 GMT', 'Wed, 05 Jul 2017 20:19:04 GMT', 'Thu, 16 Jul 2020 14:20:07 GMT', 'Tue, 27 Jun 2017 22:34:04 GMT', 'Tue, 27 Jun 2017 22:34:04 GMT', 'Thu, 16 Jul 2020 13:32:10 GMT']",1,"['https://health.uoregon.edu', 'https://health.uoregon.edu/sexual-health']",1
Portland State University,https://www.pdx.edu/health-counseling,1,['https://www.pdx.edu/health-counseling/health'],1235,64.86,7.69,2,1,1,0.025,0.479,0.34,"['Thu, 16 Jul 2020 14:12:51 GMT']",1,"['https://www.pdx.edu/health-counseling', 'https://www.pdx.edu/health-counseling/health']",1
Southern Oregon University,https://inside.sou.edu/health,1,['https://inside.sou.edu/health/services.html'],2733,61.64,8.83,4,2,2,0.037,0.549,0.273,"['Thu, 16 Jul 2020 14:27:22 GMT']",1,"['https://inside.sou.edu/health', 'https://inside.sou.edu/health/services.html']",1
Western Oregon University,https://wou.edu/health,3,"['https://wou.edu/health/resources/student-health-101/physicalwellness/sexual-health/', 'https://wou.edu/health/departments/medical-services/sexual-assault-education-and-resources/resources/', 'https://wou.edu/health/files/2019/11/SHCC-Overview.pdf']",1342,78.42,5.56,58,39,19,0.191,0.476,0.236,"[-1, -1, 'Wed, 06 Nov 2019 00:08:04 GMT']",3,"['https://wou.edu/health', 'https://wou.edu/health/departments/medical-services/', 'https://wou.edu/health/departments/medical-services/sexual-assault-education-and-resources/', 'https://wou.edu/health/departments/medical-services/sexual-assault-education-and-resources/resources/']",1
Bloomsburg University of Pennsylvania,https://intranet.bloomu.edu/health,2,"['https://intranet.bloomu.edu/health/self_care', 'https://intranet.bloomu.edu/health/sexual_health']",625,88.58,3.24,6,3,3,0.051,0.656,0.068,"['Thu, 16 Jul 2020 14:27:39 GMT', 'Thu, 16 Jul 2020 14:27:39 GMT']",1,"['https://intranet.bloomu.edu/health', 'https://intranet.bloomu.edu/health/self_care']",1
California University of Pennsylvania,https://www.calu.edu/student-life,,,,,,,,,,,,,,,0
Cheyney University of Pennsylvania,https://cheyney.edu/campus-experience/holistic-student-support/health-and-wellness,,,,,,,,,,,,,,,0
Clarion University of Pennsylvania,https://www.clarion.edu/student-life/health-fitness-and-wellness/health-care-services,,,,,,,,,,,,,,,0
East Stroudsburg University of Pennsylvania,https://www.esu.edu/health-and-wellness,1,['https://www.esu.edu/health-and-wellness/fostering-warriors/index.cfm'],1006,70.64,6.36,2,1,1,0.019,0.683,0.18,[-1],1,"['https://www.esu.edu/health-and-wellness', 'https://www.esu.edu/health-and-wellness/fostering-warriors/index.cfm']",1
Edinboro University of Pennsylvania,https://www.edinboro.edu/directory/offices-services/ghering/student-health-services,1,['https://www.edinboro.edu/directory/offices-services/ghering/student-health-services/services.html'],1312,84.83,4.49,2,1,1,0.023,0.667,0.04,[-1],1,"['https://www.edinboro.edu/directory/offices-services/ghering/student-health-services', 'https://www.edinboro.edu/directory/offices-services/ghering/student-health-services/services.html']",1
Indiana University of Pennsylvania Main Campus,https://www.iup.edu/healthservice,2,"['https://www.iup.edu/healthservice/services/self-care-service/', 'https://www.iup.edu/healthservice/services/faq/']",1761,62.14,7.73,6,3,3,0.032,0.61,0.181,"[-1, -1]",1,"['https://www.iup.edu/healthservice', 'https://www.iup.edu/healthservice/services/self-care-service/']",1
Kutztown University of Pennsylvania,https://www.kutztown.edu/about-ku/our-campus/maps,,,,,,,,,,,,,,,0
Lincoln University,https://www.lincolnu.edu/web/thompkins-health-center,,,,,,,,,,,,,,,0
Lock Haven University,https://www.lockhaven.edu/healthservices,1,['https://www.lockhaven.edu/healthservices/faq.html'],1170,96.78,1.81,4,2,2,0.04,0.638,0.165,[-1],1,"['https://www.lockhaven.edu/healthservices', 'https://www.lockhaven.edu/healthservices/faq.html']",1
Mansfield University of Pennsylvania,https://www.mansfield.edu/residence-life,,,,,,,,,,,,,,,0
Millersville University of Pennsylvania,https://www.millersville.edu/healthservices,8,"['https://www.millersville.edu/healthservices/services/medication-and-equipment.php', 'https://www.millersville.edu/healthservices/files/trichomoniasis.pdf', 'https://www.millersville.edu/healthservices/services/sexual-concerns.php', 'https://www.millersville.edu/healthservices/files/birth-control-options.pdf', 'https://www.millersville.edu/healthservices/files/genital-warts-hpv.pdf', 'https://www.millersville.edu/healthservices/files/bacterial-vaginosis.pdf', 'https://www.millersville.edu/healthservices/files/genital-herpes.pdf', 'https://www.millersville.edu/healthservices/files/instructions-for-taking-birth-control-pills.pdf']",1002,59.62,9.02,3,2,1,0.033,0.554,0.158,"[-1, 'Thu, 14 May 2020 18:40:22 GMT', -1, 'Thu, 14 May 2020 18:40:22 GMT', 'Thu, 14 May 2020 18:40:39 GMT', 'Thu, 14 May 2020 18:40:28 GMT', 'Thu, 14 May 2020 18:40:28 GMT', 'Thu, 14 May 2020 18:40:21 GMT']",1,"['https://www.millersville.edu/healthservices', 'https://www.millersville.edu/healthservices/services/sexual-concerns.php']",1
Pennsylvania State University Penn State Erie Behrend College,https://behrend.psu.edu/student-life/student-services/health,5,"['https://behrend.psu.edu/student-life/student-services/health/health-services/contraceptive-and-pregnancy-services', 'https://behrend.psu.edu/student-life/student-services/health/health-services/sexually-transmitted-diseases/syphilis', 'https://behrend.psu.edu/student-life/student-services/health/services/contraceptive-services/birth-control-pill', 'https://behrend.psu.edu/student-life/student-services/health/health-services/mens-health-faq', 'https://behrend.psu.edu/student-life/student-services/health/health-services/womens-health/vaginal-discharge']",5155,74.06,6.28,13,7,6,0.042,0.507,0.153,"['Wed, 15 Jul 2020 21:00:12 GMT', 'Thu, 16 Jul 2020 02:59:02 GMT', 'Thu, 16 Jul 2020 02:59:03 GMT', 'Thu, 16 Jul 2020 02:59:04 GMT', 'Thu, 16 Jul 2020 02:59:04 GMT']",2,"['https://behrend.psu.edu/student-life/student-services/health', 'https://behrend.psu.edu/student-life/student-services/health/health-services/mens-health', 'https://behrend.psu.edu/student-life/student-services/health/health-services/mens-health-faq']",1
Pennsylvania State University Penn State New Kensington,https://newkensington.psu.edu/student-services/health-services,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Wilkes Barre,https://wilkesbarre.psu.edu/story/9971/2020/02/27/travelers-urged-take-precautions-during-spring-break-trips,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Worthington Scranton,https://scranton.psu.edu/health-services,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Lehigh Valley,https://lehighvalley.psu.edu,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Altoona,https://altoona.psu.edu/offices-divisions/student-affairs/health-wellness,1,['https://altoona.psu.edu/offices-divisions/student-affairs/health-wellness/health-services/womens-health-services'],859,57.18,11.96,1,1,0,0.022,0.55,0.327,"['Thu, 16 Jul 2020 14:28:07 GMT']",2,"['https://altoona.psu.edu/offices-divisions/student-affairs/health-wellness', 'https://altoona.psu.edu/offices-divisions/student-affairs/health-wellness/health-services', 'https://altoona.psu.edu/offices-divisions/student-affairs/health-wellness/health-services/womens-health-services']",1
Pennsylvania State University Penn State Beaver,https://beaver.psu.edu/student-life/health-services,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Berks,https://berks.psu.edu/health-services,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Harrisburg,https://harrisburg.psu.edu/student-health-services,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Brandywine,https://www.brandywine.psu.edu/student-life/health-services,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State DuBois,https://dubois.psu.edu/health-services,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Fayette  Eberly,https://fayette.psu.edu/student-success-center/career-services,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Hazleton,https://hazleton.psu.edu/health-services,,,,,,,,,,,,,,,0
Pennsylvania State University Main Campus,https://studentaffairs.psu.edu/health,10,"['https://studentaffairs.psu.edu/health-wellness/medical-services/services/medical-exams/sexual-health/free-condoms', 'https://studentaffairs.psu.edu/health-wellness/healthy-living/sexual-health', 'https://studentaffairs.psu.edu/health-wellness/medical-services/health-information-resources/mini-pill', 'https://studentaffairs.psu.edu/health-wellness/medical-services/health-services-commonwealth-campuses', 'https://studentaffairs.psu.edu/health-wellness/medical-services/health-information-resources/depo-provera', 'https://studentaffairs.psu.edu/health-wellness/healthy-living/free-student-wellness-services', 'https://studentaffairs.psu.edu/health-wellness/medical-services/services/medical-services/lgbtq-health', 'https://studentaffairs.psu.edu/health-wellness/medical-services/pharmacy/hours-parking', 'https://studentaffairs.psu.edu/health-wellness/medical-services/health-information-resources/epididymitis', 'https://studentaffairs.psu.edu/health-wellness/healthy-living']",8104,71.2,6.57,53,31,22,0.103,0.531,0.179,[],1,"['https://studentaffairs.psu.edu/health', 'https://studentaffairs.psu.edu/health-wellness/medical-services/health-services-commonwealth-campuses']",1
Pennsylvania State University Penn State Greater Allegheny,https://greaterallegheny.psu.edu/student-services/health-services,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Mont Alto,https://montalto.psu.edu/story/8236/2016/08/19/new-students-those-university-housing-must-submit-immunization-records,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Abington,https://www.abington.psu.edu/health-wellness,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Schuylkill,https://schuylkill.psu.edu/campus-life/health-services,1,['https://schuylkill.psu.edu/campus-life/health-services/services-0'],569,51.48,9.56,2,1,1,0.02,0.528,0.074,"['Thu, 09 Jul 2020 19:45:34 GMT']",1,"['https://schuylkill.psu.edu/campus-life/health-services', 'https://schuylkill.psu.edu/campus-life/health-services/services-0']",1
Pennsylvania State University Penn State York,https://york.psu.edu/story/7456/2016/08/19/new-students-those-university-housing-must-submit-immunization-records,,,,,,,,,,,,,,,0
University of Pittsburgh Bradford,https://www.upb.pitt.edu/life-at-pitt-bradford/health-and-wellness/health-services,1,['https://www.upb.pitt.edu/life-at-pitt-bradford/health-and-wellness/health-services/self-care-center'],222,69.46,6.37,2,1,1,0.031,0.625,0.119,[-1],1,"['https://www.upb.pitt.edu/life-at-pitt-bradford/health-and-wellness/health-services', 'https://www.upb.pitt.edu/life-at-pitt-bradford/health-and-wellness/health-services/self-care-center']",1
University of Pittsburgh Greensburg,https://www.greensburg.pitt.edu/student-resources/health-services,,,,,,,,,,,,,,,0
University of Pittsburgh Johnstown,https://www.johnstown.pitt.edu/health-and-counseling-services/health-services,,,,,,,,,,,,,,,0
University of Pittsburgh Pittsburgh Campus,https://www.studentaffairs.pitt.edu/shs,1,['https://www.studentaffairs.pitt.edu/shs/pharmacy/'],2475,67.35,9.31,3,2,1,0.039,0.392,0.256,[-1],1,"['https://www.studentaffairs.pitt.edu/shs', 'https://www.studentaffairs.pitt.edu/shs/pharmacy/']",1
Shippensburg University of Pennsylvania,https://www.ship.edu/health_center,,,,,,,,,,,,,,,0
Slippery Rock University of Pennsylvania,https://www.sru.edu/offices/student-health-services,2,"['https://www.sru.edu/offices/student-health-services/sexual-health-services', 'https://www.sru.edu/offices/student-health-services/health-promotion']",2243,75.09,6.08,8,6,2,0.056,0.564,0.143,"[-1, -1]",1,"['https://www.sru.edu/offices/student-health-services', 'https://www.sru.edu/offices/student-health-services/sexual-health-services']",1
Temple University,https://www.temple.edu/studenthealth,5,"['https://www.temple.edu/studenthealth/Gynecology_Birth_Control.html', 'https://www.temple.edu/studenthealth/Family_Planning_Services_Program.html', 'https://www.temple.edu/studenthealth/Sexually_Transmited_Disease_Testing.html', 'https://www.temple.edu/studenthealth/Gynecology_Emergency_Contraception.html', 'https://www.temple.edu/studenthealth/Gynecology_Gardasil.html']",2554,56.09,9.54,16,9,7,0.05,0.535,0.215,"['Tue, 07 Jul 2020 13:08:11 GMT', 'Tue, 07 Jul 2020 13:08:11 GMT', 'Tue, 07 Jul 2020 13:10:31 GMT', 'Tue, 07 Jul 2020 13:08:11 GMT', 'Tue, 07 Jul 2020 13:08:11 GMT']",1,"['https://www.temple.edu/studenthealth', 'https://www.temple.edu/studenthealth/Sexually_Transmited_Disease_Testing.html']",1
West Chester University of Pennsylvania,https://www.wcupa.edu/_services/studentHealthServices,4,"['https://www.wcupa.edu/_services/studentHealthServices/contraception.aspx', 'https://www.wcupa.edu/_services/studentHealthServices/documents/Playitsafe.pdf', 'https://www.wcupa.edu/_services/studentHealthServices/ZikaVirus.aspx', 'https://www.wcupa.edu/_services/studentHealthServices/services.aspx']",2511,72.07,6.12,5,3,2,0.03,0.526,0.243,"[-1, 'Tue, 09 Jul 2019 12:46:16 GMT', -1, -1]",1,"['https://www.wcupa.edu/_services/studentHealthServices', 'https://www.wcupa.edu/_services/studentHealthServices/ZikaVirus.aspx']",1
Rhode Island College,http://www.ric.edu/healthservices/Pages,,,,,,,,,,,,,,,0
University of Rhode Island,https://web.uri.edu/healthservices,,,,,,,,,,,,,,,0
College of Charleston,https://studenthealth.cofc.edu,10,"['https://studenthealth.cofc.edu/sexual-health/free-condoms.php', 'https://studenthealth.cofc.edu/sexual-health/genital-warts.php', 'https://studenthealth.cofc.edu/sexual-health/mucopurulent-cervicitis-mpc.php', 'https://studenthealth.cofc.edu/sexual-health/gonorrhea.php', 'https://studenthealth.cofc.edu/sexual-health/pelvic-inflammatory-disease-pid.php', 'https://studenthealth.cofc.edu/sexual-health/chlamydia.php', 'https://studenthealth.cofc.edu/sexual-health/gynecologic-care.php', 'https://studenthealth.cofc.edu/sexual-health/genital-herpes.php', 'https://studenthealth.cofc.edu/sexual-health/scabies.php', 'https://studenthealth.cofc.edu/sexual-health/sexual-orientation.php']",13217,58.71,8.77,60,33,27,0.1,0.483,0.186,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",2,"['https://studenthealth.cofc.edu', 'https://studenthealth.cofc.edu/sexual-health/index.php', 'https://studenthealth.cofc.edu/sexual-health/chlamydia.php']",1
Clemson University,http://www.clemson.edu/campus-life/student-health,2,"['http://www.clemson.edu/campus-life/student-health/zika.html', 'https://www.clemson.edu/campus-life/student-health/medical/services-and-departments/womens-clinic.html']",2881,68.08,7.58,11,6,5,0.045,0.474,0.247,"[-1, -1]",2,"['http://www.clemson.edu/campus-life/student-health', 'http://www.clemson.edu/campus-life/student-health/medical/services-and-departments/immunizations-and-allergy-injections.html', 'http://www.clemson.edu/campus-life/student-health/medical/services-and-departments/womens-clinic.html']",1
Francis Marion University,https://www.fmarion.edu/studentservices,,,,,,,,,,,,,,,0
Lander University,https://www.lander.edu/student-life/wellness-center/health-services,,,,,,,,,,,,,,,0
University of South Carolina Aiken,https://www.usca.edu/student-health-center,1,['https://www.usca.edu/student-health-center/services/sexual-health-services'],675,73.52,6.89,2,2,0,0.045,0.232,0.416,"['Thu, 16 Jul 2020 14:29:01 GMT']",1,"['https://www.usca.edu/student-health-center', 'https://www.usca.edu/student-health-center/services/sexual-health-services']",1
University of South Carolina Columbia,https://sc.edu/about/offices_and_divisions/student_health_services,3,"['https://sc.edu/about/offices_and_divisions/student_health_services/wellness-prevention/sexual-health/index.php', 'https://www.sc.edu/about/offices_and_divisions/student_health_services/medical-services/womens-health/index.php', 'https://www.sc.edu/about/offices_and_divisions/student_health_services/about/news-publications/gamecock-health-magazine/gamecock-health-final-2018-19.pdf']",1701,78.62,4.88,8,4,4,0.044,0.549,0.217,"[-1, -1, 'Wed, 27 May 2020 13:41:54 GMT']",1,"['https://sc.edu/about/offices_and_divisions/student_health_services', 'https://sc.edu/about/offices_and_divisions/student_health_services/wellness-prevention/sexual-health/index.php']",1
