University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,pap smear,pap smears,papsmear,papsmears,pap test,pap tests,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
Western Oregon University,https://wou.edu/health,3,"['https://wou.edu/health/departments/medical-services/', 'http://www.wou.edu/health/files/2018/06/SHCCror.pdf']",535,68.09,7.07,2,1,1,0,0,0,0,0.039,0.55,0.271,"[-1, 'Wed, 06 Nov 2019 00:08:04 GMT', -1]",1,"['https://wou.edu/health', 'https://wou.edu/health/departments/medical-services/']",1
Bloomsburg University of Pennsylvania,https://intranet.bloomu.edu/health,,,,,,,,,,,,,,,,,,,0
California University of Pennsylvania,https://www.calu.edu/student-life,,,,,,,,,,,,,,,,,,,0
Cheyney University of Pennsylvania,https://cheyney.edu/campus-experience/holistic-student-support/health-and-wellness,,,,,,,,,,,,,,,,,,,0
Clarion University of Pennsylvania,https://www.clarion.edu/student-life/health-fitness-and-wellness/health-care-services,,,,,,,,,,,,,,,,,,,0
East Stroudsburg University of Pennsylvania,https://www.esu.edu/health-and-wellness,,,,,,,,,,,,,,,,,,,0
Edinboro University of Pennsylvania,https://www.edinboro.edu/directory/offices-services/ghering/student-health-services,,,,,,,,,,,,,,,,,,,0
Indiana University of Pennsylvania Main Campus,https://www.iup.edu/healthservice,1,['https://www.iup.edu/healthservice/services/faq/'],1321,75.67,6.27,2,0,0,0,0,1,1,0.034,0.651,0.108,[-1],1,"['https://www.iup.edu/healthservice', 'https://www.iup.edu/healthservice/services/faq/']",1
Kutztown University of Pennsylvania,https://www.kutztown.edu/about-ku/our-campus/maps,,,,,,,,,,,,,,,,,,,0
Lincoln University,https://bluetigerportal.lincolnu.edu/web/thompkins-health-center,,,,,,,,,,,,,,,,,,,0
Lock Haven University,https://www.lockhaven.edu/healthservices,,,,,,,,,,,,,,,,,,,0
Mansfield University of Pennsylvania,https://www.mansfield.edu/residence-life,,,,,,,,,,,,,,,,,,,0
Millersville University of Pennsylvania,https://www.millersville.edu/healthservices,7,"['https://www.millersville.edu/healthservices/services/health-information.php', 'https://www.millersville.edu/healthservices/services/lab-services.php', 'https://www.millersville.edu/healthservices/services/index.php', 'https://www.millersville.edu/healthservices/services/sexual-concerns.php', 'https://www.millersville.edu/healthservices/files/sexually-transmitted-infections.pdf']",2097,59.55,8.14,5,2,2,0,0,1,0,0.09,0.593,0.205,"[-1, -1, -1, -1, -1, -1, -1]",1,"['https://www.millersville.edu/healthservices', 'https://www.millersville.edu/healthservices/services/lab-services.php']",1
Pennsylvania State University Penn State Erie Behrend College,https://behrend.psu.edu/student-life/student-services/health,4,"['https://behrend.psu.edu/student-life/student-services/health/health-services/sexually-transmitted-diseases/hpv', 'https://behrend.psu.edu/student-life/student-services/health/health-services/womens-health/pelvic-exams', 'https://behrend.psu.edu/student-life/student-services/health/health-services/womens-health/annual-exams', 'https://behrend.psu.edu/student-life/student-services/health/health-services/contraceptive-and-pregnancy-services']",3464,66.55,8.18,11,7,3,0,0,1,0,0.066,0.562,0.081,"['Fri, 14 Aug 2020 22:56:22 GMT', 'Fri, 14 Aug 2020 22:56:23 GMT', 'Fri, 14 Aug 2020 22:56:20 GMT', 'Fri, 14 Aug 2020 22:56:18 GMT']",2,"['https://behrend.psu.edu/student-life/student-services/health', 'https://behrend.psu.edu/student-life/student-services/health/health-services/mens-health', 'https://behrend.psu.edu/student-life/student-services/health/health-services/contraceptive-and-pregnancy-services']",1
Pennsylvania State University Penn State New Kensington,https://newkensington.psu.edu/news?page=10&type=all,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Wilkes Barre,https://wilkesbarre.psu.edu,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Worthington Scranton,https://scranton.psu.edu/health-counseling-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Lehigh Valley,https://lehighvalley.psu.edu/student-life/health-counseling-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Altoona,https://altoona.psu.edu/offices-divisions/student-affairs/health-wellness,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Beaver,https://beaver.psu.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Berks,https://berks.psu.edu/news?type=image&page=131,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Harrisburg,https://harrisburg.psu.edu/student-health-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Brandywine,https://www.brandywine.psu.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State DuBois,https://dubois.psu.edu/news?sort=newest&type=image&page=104,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Fayette  Eberly,https://fayette.psu.edu/campus-life/health-and-wellness-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Hazleton,https://hazleton.psu.edu/news?page=9&sort=newest&type=all,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Main Campus,https://studentaffairs.psu.edu/health,4,"['https://studentaffairs.psu.edu/health-wellness/medical-services/services/medical-services/womens-health', 'https://studentaffairs.psu.edu/health-wellness/medical-services/health-information-resources/colposcopy', 'https://studentaffairs.psu.edu/health-wellness/medical-services/policies-patient-resources/sensitive-medical-exams-procedures', 'https://studentaffairs.psu.edu/health-wellness/medical-services/services/medical-services/lgbtq-health']",6381,64.69,8.62,12,8,2,0,0,2,0,0.073,0.543,0.127,-1,2,"['https://studentaffairs.psu.edu/health', 'https://studentaffairs.psu.edu/health-wellness/medical-services/policies-patient-resources', 'https://studentaffairs.psu.edu/health-wellness/medical-services/services/medical-services/lgbtq-health']",1
Pennsylvania State University Penn State Greater Allegheny,https://greaterallegheny.psu.edu/student-services/health-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Mont Alto,https://montalto.psu.edu/health,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Abington,https://www.abington.psu.edu/health-wellness,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Schuylkill,https://schuylkill.psu.edu/campus-life/health-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State York,https://york.psu.edu,,,,,,,,,,,,,,,,,,,0
University of Pittsburgh Bradford,https://www.upb.pitt.edu/life-at-pitt-bradford/health-and-wellness/health-services,,,,,,,,,,,,,,,,,,,0
University of Pittsburgh Greensburg,https://www.greensburg.pitt.edu/student-resources/health-services,,,,,,,,,,,,,,,,,,,0
University of Pittsburgh Johnstown,https://www.johnstown.pitt.edu/health-and-counseling-services/health-services,,,,,,,,,,,,,,,,,,,0
University of Pittsburgh Pittsburgh Campus,https://www.studentaffairs.pitt.edu/shs,,,,,,,,,,,,,,,,,,,0
Shippensburg University of Pennsylvania,https://www.ship.edu/health_center,,,,,,,,,,,,,,,,,,,0
Slippery Rock University of Pennsylvania,https://www.sru.edu/offices/student-health-services,1,['https://www.sru.edu/offices/student-health-services'],1757,70.16,6.97,1,1,0,0,0,0,0,0.048,0.571,0.217,[-1],0,['https://www.sru.edu/offices/student-health-services'],1
Temple University,https://www.temple.edu/studenthealth,6,"['https://www.temple.edu/studenthealth/Gynecology_Examinations.html', 'https://www.temple.edu/studenthealth/Gynecology_Test_Results.html', 'http://www.temple.edu/studenthealth/Gynecology.html', 'https://www.temple.edu/studenthealth/Appointments_Future.html', 'https://www.temple.edu/studenthealth/Sexually_Transmited_Disease_Testing.html', 'http://www.temple.edu/studenthealth/Family_Planning_FAQs.html']",2846,71.48,6.71,13,0,0,0,0,9,4,0.084,0.554,0.145,"['Tue, 07 Jul 2020 13:08:11 GMT', 'Tue, 07 Jul 2020 13:08:11 GMT', 'Tue, 07 Jul 2020 13:08:11 GMT', 'Tue, 07 Jul 2020 13:08:11 GMT', 'Tue, 07 Jul 2020 13:10:31 GMT', 'Tue, 07 Jul 2020 13:08:11 GMT']",1,"['https://www.temple.edu/studenthealth', 'https://www.temple.edu/studenthealth/Appointments_Future.html']",1
West Chester University of Pennsylvania,https://www.wcupa.edu/_services/studentHealthServices,3,"['https://www.wcupa.edu/_services/studentHealthServices/contraception.aspx', 'https://www.wcupa.edu/_services/studentHealthServices/faq.aspx', 'https://www.wcupa.edu/_services/studentHealthServices/services.aspx']",3297,80.64,4.73,4,3,1,0,0,0,0,0.067,0.647,0.134,"[-1, -1, -1]",1,"['https://www.wcupa.edu/_services/studentHealthServices', 'https://www.wcupa.edu/_services/studentHealthServices/faq.aspx']",1
Rhode Island College,http://www.ric.edu/healthservices/Pages,1,['http://www.ric.edu/healthservices/Pages/Available-Services.aspx'],1175,60.37,8.3,2,1,1,0,0,0,0,0.052,0.611,0.171,"['Sun, 16 Aug 2020 16:12:43 GMT']",-1,[],1
University of Rhode Island,https://web.uri.edu/healthservices,2,"['https://web.uri.edu/healthservices/medical-care/lgbtq-health/', 'https://web.uri.edu/healthservices/about/diversity-and-inclusion/']",1001,69.97,7.5,2,1,1,0,0,0,0,0.034,0.45,0.144,"[-1, -1]",2,"['https://web.uri.edu/healthservices', 'https://web.uri.edu/healthservices/medical-care/', 'https://web.uri.edu/healthservices/medical-care/lgbtq-health/']",1
College of Charleston,https://studenthealth.cofc.edu,5,"['https://studenthealth.cofc.edu/sexual-health/gynecologic-care.php', 'https://studenthealth.cofc.edu/sexual-health/genital-warts.php', 'https://studenthealth.cofc.edu/sexual-health/bacterial-vaginosis.php', 'https://studenthealth.cofc.edu/sexual-health/trich.php']",4710,67.61,7.54,17,11,6,0,0,0,0,0.085,0.56,0.128,"[-1, -1, -1, -1, -1]",2,"['https://studenthealth.cofc.edu', 'https://studenthealth.cofc.edu/sexual-health/index.php', 'https://studenthealth.cofc.edu/sexual-health/gynecologic-care.php']",1
Clemson University,https://www.clemson.edu/campus-life/student-health,2,"['https://www.clemson.edu/campus-life/student-health/medical/services-and-departments/womens-clinic.html', 'https://www.clemson.edu/campus-life/student-health/medical/services-and-departments/immunizations-and-allergy-injections.html']",3383,53.99,11.08,3,2,0,0,0,1,0,0.055,0.623,0.152,"[-1, -1]",1,"['https://www.clemson.edu/campus-life/student-health', 'https://www.clemson.edu/campus-life/student-health/medical/services-and-departments/immunizations-and-allergy-injections.html']",1
Francis Marion University,https://www.fmarion.edu/studentservices,1,['https://www.fmarion.edu/studentservices/'],7258,70.56,7.07,1,1,0,0,0,0,0,0.059,0.545,0.164,[-1],0,['https://www.fmarion.edu/studentservices'],1
Lander University,https://www.lander.edu/student-life/wellness-center/health-services,,,,,,,,,,,,,,,,,,,0
University of South Carolina Aiken,https://www.usca.edu/student-health-center,,,,,,,,,,,,,,,,,,,0
University of South Carolina Columbia,https://sc.edu/about/offices_and_divisions/student_health_services,6,"['https://www.sc.edu/about/offices_and_divisions/student_health_services/medical-services/womens-health/index.php', 'https://sc.edu/about/offices_and_divisions/student_health_services/about/news-publications/wellness-guides-materials/sensitiveexambooklet.pdf', 'https://www.sc.edu/about/offices_and_divisions/student_health_services/insurance-payments/understanding-health-insurance/index.php', 'https://sc.edu/about/offices_and_divisions/student_health_services/insurance-payments/student-health-fee/index.php']",3010,70.37,5.94,2,1,1,0,0,0,0,0.033,0.457,0.146,"[-1, 'Wed, 27 May 2020 13:41:46 GMT', 'Wed, 27 May 2020 13:39:51 GMT', -1, -1, 'Wed, 17 Jun 2020 22:33:01 GMT']",1,"['https://sc.edu/about/offices_and_divisions/student_health_services', 'https://sc.edu/about/offices_and_divisions/student_health_services/insurance-payments/student-health-fee/index.php']",1
Coastal Carolina University,https://www.coastal.edu/health,1,['https://www.coastal.edu/health/services/womenshealth/'],654,73.31,6.27,8,4,4,0,0,0,0,0.09,0.548,0.112,[-1],2,"['https://www.coastal.edu/health', 'https://www.coastal.edu/health/services/', 'https://www.coastal.edu/health/services/womenshealth/']",1
South Carolina State University,https://www.scsu.edu/studentaffairs,,,,,,,,,,,,,,,,,,,0
University of South Carolina Upstate,https://www.uscupstate.edu/campus-life/health-and-safety/health-services,,,,,,,,,,,,,,,,,,,0
Winthrop University,https://www.winthrop.edu/hcs,3,"['https://www.winthrop.edu/hcs/well-woman-exam-class.aspx', 'https://www.winthrop.edu/hcs/contraception-information.aspx', 'https://www.winthrop.edu/hcs/sexually-transmitted-infections-stis.aspx']",2312,61.02,7.26,3,3,0,0,0,0,0,0.056,0.586,0.143,"[-1, -1, -1]",2,"['https://www.winthrop.edu/hcs', 'https://www.winthrop.edu/hcs/mens-and-womens-health.aspx', 'https://www.winthrop.edu/hcs/well-woman-exam-class.aspx']",1
Black Hills State University,https://www.bhsu.edu/Student-Life/Student-Services/Student-Health-Services,1,['https://www.bhsu.edu/Student-Life/Student-Services/Student-Health-Services'],1328,69.14,6.61,2,1,1,0,0,0,0,0.043,0.618,0.103,[-1],0,['https://www.bhsu.edu/Student-Life/Student-Services/Student-Health-Services'],1
Dakota State University,https://dsu.edu/student-life,,,,,,,,,,,,,,,,,,,0
Northern State University,https://www.northern.edu/campus-life/health-services,,,,,,,,,,,,,,,,,,,0
South Dakota State University,https://www.sdstate.edu/student-health-clinic-and-counseling-services/student-health-clinic,,,,,,,,,,,,,,,,,,,0
University of South Dakota,https://www.usd.edu/student-life/student-health,,,,,,,,,,,,,,,,,,,0
Austin Peay State University,https://www.apsu.edu/health-and-counseling/boyd-health-services,,,,,,,,,,,,,,,,,,,0
East Tennessee State University,https://www.etsu.edu/nursing/universityhealth,,,,,,,,,,,,,,,,,,,0
University of Memphis,https://www.memphis.edu/health,,,,,,,,,,,,,,,,,,,0
Middle Tennessee State University,https://www.mtsu.edu/healthservices,4,"['https://www.mtsu.edu/healthservices/women/exam.php', 'https://www.mtsu.edu/healthservices/women/index.php', 'https://www.mtsu.edu/healthservices/faq.php']",2563,84.34,4.14,17,2,0,0,0,14,1,0.113,0.589,0.156,"[-1, -1, -1, 'Wed, 29 Aug 2018 20:07:41 GMT']",1,"['https://www.mtsu.edu/healthservices', 'https://www.mtsu.edu/healthservices/faq.php']",1
The University of Tennessee Chattanooga,https://www.utc.edu/university-health-services,,,,,,,,,,,,,,,,,,,0
The University of Tennessee Knoxville,https://studenthealth.utk.edu,2,"['https://studenthealth.utk.edu/clinics-services-staff/womens-health-clinic/', 'https://studenthealth.utk.edu/clinics-services-staff/medical-staff/anita-blatnik-apn/']",1095,62.53,8.38,4,2,2,0,0,0,0,0.052,0.617,0.147,"[-1, -1]",-1,[],1
The University of Tennessee Martin,https://www.utm.edu/departments/shcs,2,"['https://www.utm.edu/departments/shcs/studenthealth.php', 'https://www.utm.edu/departments/shcs/cdc/hpv.php']",1641,54.37,10.62,3,2,1,0,0,0,0,0.046,0.57,0.219,"[-1, -1]",1,"['https://www.utm.edu/departments/shcs', 'https://www.utm.edu/departments/shcs/studenthealth.php']",1
Tennessee State University,http://www.tnstate.edu/campus_life,,,,,,,,,,,,,,,,,,,0
Tennessee Technological University,https://www.tntech.edu/healthservices,2,"['https://www.tntech.edu/healthservices/faqs.php', 'https://www.tntech.edu/healthservices/services.php']",1764,71.52,5.47,4,2,2,0,0,0,0,0.047,0.637,0.102,"[-1, -1]",1,"['https://www.tntech.edu/healthservices', 'https://www.tntech.edu/healthservices/faqs.php']",1
Angelo State University,https://www.angelo.edu/services/health_clinic_counseling,,,,,,,,,,,,,,,,,,,0
Texas A & M University Corpus Christi,https://healthcenter.tamucc.edu,,,,,,,,,,,,,,,,,,,0
Texas A&M University Texarkana,https://tamut.edu/Campus-Life/Student-Health-Services,,,,,,,,,,,,,,,,,,,0
Texas A & M University Commerce,http://www.tamuc.edu/CampusLife/CampusServices/studentHealthServices,,,,,,,,,,,,,,,,,,,0
University of Houston Clear Lake,https://www.uhcl.edu/student-affairs/health-wellness/health-services,1,['https://www.uhcl.edu/student-affairs/health-wellness/health-services/services'],833,62.55,7.28,1,0,0,0,0,1,0,0.058,0.698,0.097,[-1],1,"['https://www.uhcl.edu/student-affairs/health-wellness/health-services', 'https://www.uhcl.edu/student-affairs/health-wellness/health-services/services.aspx']",1
University of Houston Downtown,https://www.uhd.edu/student-life/health/Pages,,,,,,,,,,,,,,,,,,,0
University of Houston Victoria,https://www.uhv.edu/counseling/health-services,,,,,,,,,,,,,,,,,,,0
University of Houston,https://www.uh.edu/healthcenter,,,,,,,,,,,,,,,,,,,0
Lamar University,https://www.lamar.edu/students/student-engagement/student-health-center,,,,,,,,,,,,,,,,,,,0
Texas A & M International University,https://www.tamiu.edu/health,1,['https://www.tamiu.edu/health/stuhealth.shtml'],497,59.39,7.35,1,1,0,0,0,0,0,0.048,0.591,-0.015,[-1],1,"['https://www.tamiu.edu/health', 'https://www.tamiu.edu/health/travelquestionnaire_new.docx']",1
Midwestern State University,https://msutexas.edu/healthcenter,,,,,,,,,,,,,,,,,,,0
University of North Texas,https://studentaffairs.unt.edu/student-health-and-wellness-center,1,['https://studentaffairs.unt.edu/student-health-and-wellness-center/services/gynecological-health'],3131,65.5,8.11,14,13,1,0,0,0,0,0.121,0.652,0.044,"['Sun, 16 Aug 2020 13:57:36 GMT']",1,"['https://studentaffairs.unt.edu/student-health-and-wellness-center', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/gynecological-health']",1
The University of Texas Rio Grande Valley,https://www.utrgv.edu/health-services,3,"['https://www.utrgv.edu/health-services/womens-wellness/index.htm', 'https://www.utrgv.edu/health-services/services/index.htm', 'https://www.utrgv.edu/health-services/womens-wellness/womens-wellness-faqs/index.htm']",1682,55.97,9.39,5,3,1,0,0,1,0,0.084,0.505,0.153,"['Thu, 12 Sep 2019 14:48:31 GMT', 'Thu, 12 Sep 2019 14:48:33 GMT', 'Thu, 12 Sep 2019 14:48:32 GMT']",1,"['https://www.utrgv.edu/health-services', 'https://www.utrgv.edu/health-services/womens-wellness/index.htm']",1
Prairie View A & M University,https://www.pvamu.edu/healthservices,1,['https://www.pvamu.edu/healthservices/medicalservices/general-services/'],903,46.09,10.89,1,1,0,0,0,0,0,0.032,0.733,0.131,[-1],2,"['https://www.pvamu.edu/healthservices', 'https://www.pvamu.edu/healthservices/health-education/', 'https://www.pvamu.edu/healthservices/medicalservices/general-services/']",1
Sam Houston State University,https://www.shsu.edu/dept/student-health-center,3,"['https://www.shsu.edu/dept/student-health-center/appointment-types', 'https://www.shsu.edu/dept/student-health-center/documents/Sensitive%20Exam.pdf']",1860,59.43,8.47,2,1,1,0,0,0,0,0.045,0.68,0.109,"[-1, -1, 'Mon, 13 Jan 2020 20:34:52 +0000']",1,"['https://www.shsu.edu/dept/student-health-center', 'https://www.shsu.edu/dept/student-health-center/appointment-types']",1
Stephen F Austin State University,http://www.sfasu.edu/life-at-sfa/health-safety/health-clinic,,,,,,,,,,,,,,,,,,,0
Texas State University,https://www.healthcenter.txstate.edu,4,"['https://www.healthcenter.txstate.edu/Appt_Info', 'https://www.healthcenter.txstate.edu/SERVICES.html', 'https://www.healthcenter.txstate.edu/SERVICES/LGBTQIA-Health.html', 'https://www.healthcenter.txstate.edu/SERVICES/STI-Screenings-and-HIV-Testing.html']",7382,72.85,6.59,5,3,1,0,0,1,0,0.08,0.585,0.171,"['Wed, 12 Aug 2020 20:52:26 GMT', 'Wed, 12 Aug 2020 17:36:07 GMT', 'Thu, 13 Aug 2020 09:20:12 GMT', 'Wed, 12 Aug 2020 17:19:24 GMT']",1,"['https://www.healthcenter.txstate.edu', 'https://www.healthcenter.txstate.edu/SERVICES/Primary-Care.html']",1
Sul Ross State University,https://www.sulross.edu/page/343/student-health-services,,,,,,,,,,,,,,,,,,,0
Tarleton State University,https://www.tarleton.edu/healthservices,5,"['http://www.tarleton.edu/healthservices/forms/stephenville.html', 'https://www.tarleton.edu/healthservices/documents/forms/fhhf.pdf']",396,52.31,9.73,1,1,0,0,0,0,0,0.038,0.789,0.098,"[-1, 'Thu, 13 Aug 2020 16:53:44 GMT', 'Thu, 13 Aug 2020 16:53:18 GMT', 'Thu, 13 Aug 2020 16:53:14 GMT', 'Thu, 13 Aug 2020 16:53:17 GMT']",1,"['https://www.tarleton.edu/healthservices', 'https://www.tarleton.edu/healthservices/forms/stephenville.html']",1
Texas A & M University Kingsville,http://www.tamuk.edu/shw,,,,,,,,,,,,,,,,,,,0
Texas A & M University College Station,https://shs.tamu.edu,1,['https://shs.tamu.edu/services/'],2886,51.12,11.45,3,2,1,0,0,0,0,0.062,0.536,0.21,[-1],1,"['https://shs.tamu.edu', 'https://shs.tamu.edu/services/']",1
The University of Texas at Arlington,https://www.uta.edu/healthservices,1,['https://www.uta.edu/healthservices/fees%20and%20services/womens-health.php'],818,71.95,6.82,5,4,1,0,0,0,0,0.077,0.669,0.136,[-1],2,"['https://www.uta.edu/healthservices', 'https://www.uta.edu/healthservices/fees%20and%20services/emergency.php', 'https://www.uta.edu/healthservices/fees%20and%20services/womens-health.php']",1
The University of Texas at Austin,https://www.healthyhorns.utexas.edu,5,"['https://www.healthyhorns.utexas.edu/HT/HT_colposcopy.html', 'https://www.healthyhorns.utexas.edu/HT/HT_genitalwarts.html', 'https://www.healthyhorns.utexas.edu/hours.html', 'https://www.healthyhorns.utexas.edu/HT/HT_warts.html']",9056,80.07,5.63,9,1,1,0,0,7,0,0.057,0.611,0.119,"[-1, -1, -1, 'Tue, 06 Aug 2019 11:35:32 GMT', -1]",1,"['https://www.healthyhorns.utexas.edu', 'https://www.healthyhorns.utexas.edu/hours.html']",1
The University of Texas at Dallas,https://www.utdallas.edu/healthcenter,,,,,,,,,,,,,,,,,,,0
The University of Texas at El Paso,https://www.utep.edu/chs/shc,2,"['https://www.utep.edu/chs/shc/services/womens-health.html', 'https://www.utep.edu/chs/shc/services/general-services.html']",1022,66.39,7.26,3,2,1,0,0,0,0,0.052,0.554,0.112,"[-1, -1]",2,"['https://www.utep.edu/chs/shc', 'https://www.utep.edu/chs/shc/services/services.html', 'https://www.utep.edu/chs/shc/services/womens-health.html']",1
The University of Texas at Tyler,https://www.uttyler.edu/clinic,,,,,,,,,,,,,,,,,,,0
The University of Texas at San Antonio,https://www.utsa.edu/health,5,"['https://www.utsa.edu/health/services/women.html', 'http://www.utsa.edu/health/forms/WellWomensClinic.pdf', 'http://www.utsa.edu/health/files/Chlamydia.pdf']",809,89.96,3.43,3,0,0,0,0,3,0,0.128,0.622,0.05,"[-1, -1, -1, -1, -1]",-1,[],1
Texas Southern University,http://www.tsu.edu/students-services/index.html/departments/health-services,,,,,,,,,,,,,,,,,,,0
Texas Tech University,https://www.depts.ttu.edu/studenthealth,,,,,,,,,,,,,,,,,,,0
Texas Woman's University,https://twu.edu/student-health-services,,,,,,,,,,,,,,,,,,,0
West Texas A & M University,https://www.wtamu.edu/student-support/medical-services,2,"['https://www.wtamu.edu/student-support/medical-services/patient-education-and-information.html', 'https://www.wtamu.edu/student-support/medical-services/index.xml']",3225,75.06,6.24,10,7,1,0,0,2,0,0.137,0.652,-0.002,"['Thu, 13 Aug 2020 14:48:11 GMT', 'Thu, 13 Aug 2020 14:53:29 GMT']",1,"['https://www.wtamu.edu/student-support/medical-services', 'https://www.wtamu.edu/student-support/medical-services/patient-education-and-information.html']",1
Dixie State University,https://wellness.dixie.edu,,,,,,,,,,,,,,,,,,,0
Utah State University,https://health.usu.edu,2,"['https://health.usu.edu/health_center/womens-health-and-appointment-preparation', 'https://health.usu.edu/health-insurance-information']",1420,70.63,6.88,2,1,0,0,0,1,0,0.045,0.605,0.049,"[-1, -1]",1,"['https://health.usu.edu', 'https://health.usu.edu/health_center/womens-health-and-appointment-preparation.php']",1
Utah Valley University,https://www.uvu.edu/studenthealth,1,['https://www.uvu.edu/studenthealth/medical/'],2675,108.24,-0.28,1,1,0,0,0,0,0,0.099,0.857,0,[-1],1,"['https://www.uvu.edu/studenthealth', 'https://www.uvu.edu/studenthealth/medical/']",1
University of Utah,https://studenthealth.utah.edu,,,,,,,,,,,,,,,,,,,0
Weber State University,https://www.weber.edu/healthcenter,3,"['https://www.weber.edu/healthcenter/services.html', 'https://www.weber.edu/healthcenter/wellcare.html', 'https://www.weber.edu/healthcenter/lab.html']",959,71.6,5.73,2,1,1,0,0,0,0,0.04,0.721,0.097,"[-1, -1, -1]",1,"['https://www.weber.edu/healthcenter', 'https://www.weber.edu/healthcenter/wellcare.html']",1
Castleton University,https://www.castleton.edu/campus-life/student-resources/health-wellness,,,,,,,,,,,,,,,,,,,0
Lyndon State College,https://www.northernvermont.edu/student-life/student-wellness-and-safety/lyndon-health-and-counseling,,,,,,,,,,,,,,,,,,,0
Vermont Technical College,https://www.vtc.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,0
University of Vermont,https://www.uvm.edu/health/SHS,1,['https://www.uvm.edu/health/SHS'],478,67.23,6.63,2,1,1,0,0,0,0,0.039,0.511,0.212,"['Sun, 16 Aug 2020 16:39:04 GMT']",0,['https://www.uvm.edu/health/SHS'],1
College of William and Mary,https://www.wm.edu/offices/wellness/healthcenter,3,['https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/index.php'],755,58.71,8.59,6,3,2,0,0,1,0,0.081,0.693,0.144,"['Thu, 13 Aug 2020 02:02:30 GMT', -1, 'Thu, 13 Aug 2020 02:02:29 GMT']",2,"['https://www.wm.edu/offices/wellness/healthcenter', 'https://www.wm.edu/offices/wellness/healthcenter/services/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/index.php']",1
Christopher Newport University,https://cnu.edu/life/health,,,,,,,,,,,,,,,,,,,0
George Mason University,https://shs.gmu.edu,4,"['https://shs.gmu.edu/services/womenshealth/', 'https://shs.gmu.edu/healthed/birthcontrol/', 'https://shs.gmu.edu/healthed/hpv/', 'https://shs.gmu.edu/fees/']",4042,68.47,7.75,9,0,0,0,0,8,1,0.104,0.701,0.082,"[-1, -1, -1, -1]",1,"['https://shs.gmu.edu', 'https://shs.gmu.edu/healthed/birthcontrol/']",1
James Madison University,https://www.jmu.edu/healthcenter,2,"['https://www.jmu.edu/healthcenter/medicalservices/womens-health-medical-services.shtml', 'https://www.jmu.edu/healthcenter/medicalservices/services_accordion_index.shtml']",1343,62.76,7.03,2,1,1,0,0,0,0,0.038,0.657,0.162,"[-1, -1]",2,"['https://www.jmu.edu/healthcenter', 'https://www.jmu.edu/healthcenter/medicalservices/my-jmu-health.shtml', 'https://www.jmu.edu/healthcenter/medicalservices/womens-health-medical-services.shtml']",1
Longwood University,http://www.longwood.edu/health,1,['http://www.longwood.edu/health/qa-on-health-services/'],1369,72.57,7.54,2,1,1,0,0,0,0,0.038,0.734,0.025,[-1],-1,[],1
University of Mary Washington,https://students.umw.edu/healthcenter,5,"['https://students.umw.edu/healthcenter/clinics/womens-clinic/', 'http://students.umw.edu/healthcenter/files/2020/03/womens-health-previsit-form.pdf', 'http://students.umw.edu/healthcenter/files/2011/08/SHC.WC-BC1.PREVISIT.Questionnaire_2.pdf']",527,61.45,8.8,2,2,0,0,0,0,0,0.063,0.533,0.105,"[-1, -1, -1, -1, -1]",1,"['https://students.umw.edu/healthcenter', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/']",1
Norfolk State University,"https://www.nsu.edu/Campus-Life/Our-Campus,-Our-Home/Health-and-Wellness",,,,,,,,,,,,,,,,,,,0
Old Dominion University,https://www.odu.edu/studenthealth,1,['https://www.odu.edu/studenthealth'],1615,35.59,14.16,2,1,1,0,0,0,0,0.035,0.489,0.154,[-1],0,['https://www.odu.edu/studenthealth'],1
