University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD,Progesterone IUD,Progestin,Hormonal IUD,Mirena,Skyla,Kyleena,Liletta,Copper IUD,Non-Hormonal IUD,Nonhormonal IUD,Paragard,Contraceptive implant,Nexplanon,Contraceptive injection,Control shot,Depo-Provera,Depo,emergency contraception,emergency contraceptives,morning after pill,Plan B,levonorgestrel,ella,ulipristal acetate,contraceptive pill,control pill,diaphragm,spermicide,contraceptive patch,control patch,vaginal ring,control ring,contraceptive ring,cervical cap,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
University of California Davis,https://shcs.ucdavis.edu,23,"['https://shcs.ucdavis.edu/topics/birth-control-contraception', 'https://shcs.ucdavis.edu/blog/archive/healthy-habits/nexplanon-right-you', 'https://shcs.ucdavis.edu/blog/archive/healthy-habits/iud-myths-busted', 'https://shcs.ucdavis.edu/topics/intrauterine-device-iud', 'https://shcs.ucdavis.edu/blog/archive/iud-updates-whats-new', 'https://shcs.ucdavis.edu/topics/missed-birth-control-pill-guidelines', 'https://shcs.ucdavis.edu/topics/nexplanon-implant', 'https://shcs.ucdavis.edu/ilovebirthcontrol', 'https://shcs.ucdavis.edu/topics/oral-contraceptives', 'https://shcs.ucdavis.edu/topics/alcohol', 'https://shcs.ucdavis.edu/blog/archive/know-facts-emergency-contraception', 'https://shcs.ucdavis.edu/topics/emergency-contraception-ec', 'https://shcs.ucdavis.edu/topics/depo-provera-shotinjectable', 'https://shcs.ucdavis.edu/topics/spermicides', 'https://shcs.ucdavis.edu/topics/diaphragm', 'https://shcs.ucdavis.edu/wellnesstogo', 'https://shcs.ucdavis.edu/topics/contraceptive-sponge', 'https://shcs.ucdavis.edu/topics/cervical-cap', 'https://shcs.ucdavis.edu/wellness/health-topics/C', 'https://shcs.ucdavis.edu/sites/default/files/documents/NCHA-II_2015_SPRING-GRAD.pdf', 'https://shcs.ucdavis.edu/sites/default/files/documents/NCHA-II_SPRING_2015.pdf']",18930,61.31,9.52,741,62,220,0,32,15,63,70,6,6,14,0,0,45,0,63,0,1,0,15,20,0,1,11,12,26,0,3,4,17,29,0,0,0,0,0,6,0.109,0.509,0.209,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 'Mon, 12 Jun 2017 23:06:23 GMT', 'Tue, 30 Aug 2016 17:56:50 GMT', 'Mon, 12 Jun 2017 23:07:39 GMT', 'Tue, 30 Aug 2016 17:56:54 GMT']",1,"['https://shcs.ucdavis.edu', 'https://shcs.ucdavis.edu/wellnesstogo']",1
University of California Irvine,https://shc.uci.edu,15,"['https://shc.uci.edu/services/pharmacy/online-birth-control-request', 'https://shc.uci.edu/news/prescriptions-birth-control-are-now-available-online', 'https://shc.uci.edu/services/pharmacy', 'https://shc.uci.edu/services/specialty-care', 'https://shc.uci.edu/services/online-medical-services', 'https://shc.uci.edu/people/diane-kennedy-msn-whnp-bc', 'https://shc.uci.edu/services/livehealth-online', 'https://shc.uci.edu/services/primary-care', 'https://shc.uci.edu/services/online-sti-screening-program', 'https://shc.uci.edu/sites/default/files/docs/OptumRx_Premium_Standard_070118_final_0.pdf', 'https://shc.uci.edu/sites/default/files/docs/Advance%20Directive%20CHA%20Form%203-1%200317.pdf']",8585,55.3,9.65,35,22,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.052,0.598,0.094,"['Sat, 15 Aug 2020 17:21:03 GMT', 'Sat, 15 Aug 2020 17:21:04 GMT', 'Sat, 15 Aug 2020 17:21:06 GMT', 'Sat, 15 Aug 2020 17:21:07 GMT', 'Sat, 15 Aug 2020 17:21:08 GMT', 'Sat, 15 Aug 2020 17:21:09 GMT', 'Tue, 29 Oct 2019 18:39:55 GMT', 'Sat, 15 Aug 2020 17:21:10 GMT', 'Sat, 15 Aug 2020 17:15:38 GMT', 'Sat, 15 Aug 2020 17:21:12 GMT', 'Mon, 20 Jul 2020 17:17:03 GMT', 'Thu, 18 Oct 2018 19:02:30 GMT', 'Thu, 22 Feb 2018 21:07:15 GMT', 'Thu, 22 Feb 2018 21:07:16 GMT', 'Thu, 27 Jun 2019 21:17:33 GMT']",1,"['https://shc.uci.edu', 'https://shc.uci.edu/services']",1
University of California Los Angeles,https://www.studenthealth.ucla.edu,6,"['https://www.studenthealth.ucla.edu/services/womens-health', 'https://www.studenthealth.ucla.edu/service/pharmacy', 'https://www.studenthealth.ucla.edu/services/primary-care', 'https://www.studenthealth.ucla.edu/services/asap-clinic', 'https://www.studenthealth.ucla.edu/fees', 'https://www.studenthealth.ucla.edu/services']",5717,69.31,6.68,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0.012,0.637,0.078,"[-1, -1, -1, -1, -1, -1]",1,"['https://www.studenthealth.ucla.edu', 'https://www.studenthealth.ucla.edu/services/bruin-health-pharmacy']",1
University of California Riverside,https://studenthealth.ucr.edu,2,"['https://studenthealth.ucr.edu/preventive-care-disease-management', 'https://studenthealth.ucr.edu/highlander-care']",904,77.23,5.29,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.334,0.145,"['Fri, 14 Aug 2020 21:55:44 GMT', 'Fri, 14 Aug 2020 21:05:44 GMT']",1,"['https://studenthealth.ucr.edu', 'https://studenthealth.ucr.edu/highlander-care']",1
University of California San Diego,https://wellness.ucsd.edu/studenthealth/Pages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of California Santa Barbara,http://studenthealth.sa.ucsb.edu,16,"['http://studenthealth.sa.ucsb.edu/medical-services/reproductiveandsexualhealth', 'http://studenthealth.sa.ucsb.edu/medical-services/reproductiveandsexualhealth/convenient-access-to-birth-control', 'http://studenthealth.sa.ucsb.edu/insurance/gap', 'http://studenthealth.sa.ucsb.edu/', 'http://studenthealth.sa.ucsb.edu/pharmacy-services', 'https://studenthealth.sa.ucsb.edu/docs/default-source/default-document-library/welcome-to-student-health-brochure!.pdf?sfvrsn=0', 'http://studenthealth.sa.ucsb.edu/docs/default-source/Healthcare-Services/advice-nurse-handouts/plan-b.pdf%3Fsfvrsn%3D2', 'https://studenthealth.sa.ucsb.edu/docs/default-source/2019-2020-insurance/price-comparison-immunization-price-list_20190409.pdf?sfvrsn=295ff4ab_0', 'https://studenthealth.sa.ucsb.edu/docs/default-source/default-document-library/travel-products-at-ucsb-pharmacy.pdf?sfvrsn=0', 'https://studenthealth.sa.ucsb.edu/docs/default-source/Travel/travel-otc-form.pdf?sfvrsn=0']",194200,66.06,6.84,10,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.601,0.196,"[-1, -1, -1, -1, -1, 'Fri, 28 Sep 2018 14:46:42 GMT', 'Tue, 02 Aug 2016 20:54:57 GMT', 'Wed, 14 Sep 2016 19:38:07 GMT', 'Fri, 31 Oct 2014 15:42:35 GMT', 'Wed, 11 Jul 2018 18:23:25 GMT', 'Tue, 09 Apr 2019 20:58:34 GMT', 'Fri, 25 May 2018 18:42:07 GMT', 'Tue, 10 May 2016 21:27:06 GMT', 'Thu, 27 Feb 2020 19:49:51 GMT', 'Thu, 05 May 2016 19:03:23 GMT', 'Wed, 12 Feb 2020 20:46:30 GMT']",0,['http://studenthealth.sa.ucsb.edu'],1
University of California Santa Cruz,https://healthcenter.ucsc.edu,19,"['https://healthcenter.ucsc.edu/services/birthcontrol.html', 'https://healthcenter.ucsc.edu/pharmacy/faq/contraceptives.html', 'https://healthcenter.ucsc.edu/forms/student-handbook/hc-1029-implantable-contraception---nexplanon.pdf', 'https://healthcenter.ucsc.edu/wellness/sex.html', 'https://healthcenter.ucsc.edu/pharmacy/faq/emergency-contraception.html', 'https://healthcenter.ucsc.edu/', 'https://healthcenter.ucsc.edu/information/get-involved.html', 'https://healthcenter.ucsc.edu/pharmacy/faq/index.html', 'https://healthcenter.ucsc.edu/information/common-reasons.html', 'https://healthcenter.ucsc.edu/pharmacy/services.html', 'https://healthcenter.ucsc.edu/pharmacy/', 'https://healthcenter.ucsc.edu/information/index.html', 'https://healthcenter.ucsc.edu/news-events/news/archive_news/pharmacy.html']",7025,71.5,6.53,71,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,11,0,0,2,1,3,0,0,8,2,0,0,0,1,0,2,0,0.089,0.584,0.115,"[-1, -1, 'Thu, 28 May 2020 20:49:48 GMT', 'Wed, 24 Jun 2020 19:03:43 GMT', 'Tue, 23 Jun 2020 20:12:49 GMT', -1, 'Tue, 30 Jun 2020 19:32:25 GMT', -1, -1, -1, 'Tue, 23 Jun 2020 20:12:50 GMT', -1, 'Wed, 24 Jun 2020 19:03:43 GMT', -1, -1, -1, 'Thu, 28 May 2020 20:49:49 GMT', -1, -1]",0,['https://healthcenter.ucsc.edu'],1
California State University Maritime Academy,https://www.csum.edu/web/health-services,1,['https://www.csum.edu/web/health-services/womens-health.html'],784,56.66,9.78,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0.071,0.668,0.147,"['Thu, 13 Aug 2020 20:38:24 GMT']",1,"['https://www.csum.edu/web/health-services', 'https://www.csum.edu/web/health-services/womens-health.html']",1
Humboldt State University,https://wellbeing.humboldt.edu,15,"['https://wellbeing.humboldt.edu/nursing-consult', 'https://wellbeing.humboldt.edu/sexual-health', 'https://wellbeing.humboldt.edu/sites/default/files/health/hsu_peerhealth_patientsatisfaction2018.pdf', 'https://wellbeing.humboldt.edu/pharmacy', 'https://wellbeing.humboldt.edu/ciy-skill-shops', 'https://wellbeing.humboldt.edu/health-links', 'https://wellbeing.humboldt.edu/sites/default/files/health/hsuhealthiertogether_flyer.pdf', 'https://wellbeing.humboldt.edu/vending-machines', 'https://wellbeing.humboldt.edu/welcomesyou', 'https://wellbeing.humboldt.edu/health-faqs', 'https://wellbeing.humboldt.edu/sites/default/files/health/IMMUNIZATION%20PRICE%20LIST%20081616.pdf']",10680,43.24,13.47,81,19,0,0,0,0,4,4,0,0,0,0,0,4,0,4,0,0,0,4,22,0,8,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0.067,0.599,0.117,"[-1, -1, 'Thu, 30 Jul 2020 00:54:35 GMT', 'Thu, 30 Jul 2020 00:54:40 GMT', 'Thu, 30 Jul 2020 00:54:38 GMT', -1, -1, -1, 'Thu, 30 Jul 2020 00:54:44 GMT', 'Thu, 30 Jul 2020 00:54:39 GMT', -1, -1, -1, -1, 'Thu, 30 Jul 2020 00:54:30 GMT']",1,"['https://wellbeing.humboldt.edu', 'https://wellbeing.humboldt.edu/welcomesyou']",1
San Diego State University,https://sa.sdsu.edu/student-health-services,3,"['https://sa.sdsu.edu/student-health-services/services/after-hours-care', 'https://sa.sdsu.edu/student-health-services/services', 'https://sa.sdsu.edu/student-health-services/new-students']",2180,79.36,4.77,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.686,0.128,"[-1, -1, -1]",1,"['https://sa.sdsu.edu/student-health-services', 'https://sa.sdsu.edu/student-health-services/services/after-hours-care']",1
San Francisco State University,https://health.sfsu.edu,10,"['https://health.sfsu.edu/birth-control-and-sexual-health', 'https://health.sfsu.edu/content/womens-services', 'https://health.sfsu.edu/content/appointments', 'https://health.sfsu.edu/content/family-pact', 'https://health.sfsu.edu/content/shs-services', 'https://health.sfsu.edu/shs-advice-students', 'https://health.sfsu.edu/over-counter-medication', 'https://health.sfsu.edu/sti-or-hiv-testing', 'https://health.sfsu.edu/content/pharmacy-frequently-asked-questions', 'https://health.sfsu.edu/content/new-student-frequently-asked-questions']",9363,78.69,5.36,135,71,4,0,0,0,2,2,2,0,0,0,0,2,0,2,0,0,0,12,17,0,6,9,0,5,0,0,1,0,0,0,0,0,0,0,0,0.125,0.572,0.134,"['Sat, 15 Aug 2020 17:26:07 GMT', 'Sat, 15 Aug 2020 17:26:07 GMT', 'Sat, 15 Aug 2020 17:26:08 GMT', 'Sat, 15 Aug 2020 17:26:08 GMT', 'Sat, 15 Aug 2020 17:26:09 GMT', 'Sat, 15 Aug 2020 17:26:09 GMT', 'Sat, 15 Aug 2020 17:26:10 GMT', 'Sat, 15 Aug 2020 17:26:10 GMT', 'Sat, 15 Aug 2020 17:26:11 GMT', 'Sat, 15 Aug 2020 16:36:44 GMT']",1,"['https://health.sfsu.edu', 'https://health.sfsu.edu/content/shs-services']",1
San Jose State University,https://www.sjsu.edu/studenthealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Sonoma State University,https://health.sonoma.edu,6,"['http://health.sonoma.edu/services/appointments/reproductive-health/birth-control', 'http://health.sonoma.edu/services/appointments/womens-health/emergency-contraception', 'http://health.sonoma.edu/services/appointments/reproductive-health', 'http://health.sonoma.edu/services/appointments/reproductive-health/reproductive-health-exampap-smear', 'http://health.sonoma.edu/services/appointments/womens-health/pregnancy-testing']",3023,68.84,6.9,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.056,0.704,0.147,"['Sat, 15 Aug 2020 15:19:10 GMT', 'Sat, 15 Aug 2020 15:19:12 GMT', 'Sat, 15 Aug 2020 15:19:13 GMT', 'Sat, 15 Aug 2020 15:19:15 GMT', 'Sat, 15 Aug 2020 17:26:17 GMT', 'Sat, 15 Aug 2020 15:19:17 GMT']",2,"['https://health.sonoma.edu', 'https://health.sonoma.edu/services/appointments', 'https://health.sonoma.edu/services/appointments/reproductive-health']",1
University of Colorado Denver/Anschutz Medical Campus,https://nursing.cuanschutz.edu,16,"['https://nursing.cuanschutz.edu/patient-care/campus-health-center/profile/megan-champion-ucd15466', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/rachael-kulick-cv.pdf?sfvrsn=ba7d9eb8_2', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/nichol-chesser-cv.pdf?sfvrsn=3679eb8_2', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/linda-johnson-cv.pdf?sfvrsn=2a679eb8_2', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/mia-roberts-cv.pdf?sfvrsn=b679eb8_2', 'https://nursing.cuanschutz.edu/patient-care/campus-health-center/profile/ella-marie-pyle-ucd6002975780', 'https://nursing.cuanschutz.edu/patient-care/nurse-midwifery-locations/profile/187', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/suzanne-lareau-cv.pdf?sfvrsn=3d7d9eb8_2', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/paul-cook-cv.pdf?sfvrsn=8a789eb8_2']",190506,73.03,6.04,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.019,0.84,-0.025,"['Thu, 13 Aug 2020 17:25:08 GMT', 'Thu, 07 Mar 2019 17:52:34 GMT', 'Thu, 07 Mar 2019 17:53:05 GMT', 'Tue, 17 Sep 2019 16:08:01 GMT', 'Thu, 07 Mar 2019 17:52:38 GMT', 'Thu, 07 Mar 2019 17:52:31 GMT', 'Thu, 07 Mar 2019 17:52:37 GMT', 'Wed, 19 Feb 2020 15:58:34 GMT', 'Thu, 07 Mar 2019 17:52:37 GMT', 'Tue, 17 Sep 2019 16:08:00 GMT', 'Sat, 15 Aug 2020 14:58:01 GMT', 'Sat, 15 Aug 2020 14:58:00 GMT', 'Mon, 06 Apr 2020 17:02:05 GMT', 'Thu, 07 Mar 2019 17:53:06 GMT', 'Thu, 07 Mar 2019 17:52:31 GMT', 'Thu, 07 Mar 2019 17:52:39 GMT']",2,"['https://nursing.cuanschutz.edu', 'https://nursing.cuanschutz.edu/academics/graduate-programs/masters-dnp-phd/doctor-of-philosophy-(phd)', 'https://nursing.cuanschutz.edu/docs/librariesprovider2/program-documents/nursing-certification-disclaimer.pdf?sfvrsn=94884db9_0']",1
University of Colorado Colorado Springs,https://uccs.edu/recwellness,2,"['https://uccs.edu/recwellness/remote-wellness-center-operations', 'http://www.uccs.edu/recwellness/mental-health-services/sexual-misconduct-information-and-resources']",2846,53.91,12.47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.579,0.172,"['Fri, 14 Aug 2020 23:54:44 GMT', -1]",1,"['https://uccs.edu/recwellness', 'https://uccs.edu/recwellness/remote-wellness-center-operations']",1
University of Colorado Boulder,https://www.colorado.edu/healthcenter,3,"['https://www.colorado.edu/healthcenter/services/sexual-and-reproductive-health', 'https://www.colorado.edu/healthcenter/lab', 'https://www.colorado.edu/healthcenter/node/882/attachment']",1565,53.49,10.41,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.026,0.473,0.287,"['Sat, 15 Aug 2020 14:58:10 GMT', 'Sat, 15 Aug 2020 14:58:10 GMT', 'Sat, 15 Aug 2020 14:58:11 GMT']",1,"['https://www.colorado.edu/healthcenter', 'https://www.colorado.edu/healthcenter/services/sexual-and-reproductive-health']",1
Colorado School of Mines,https://www.mines.edu/student-health,1,['https://www.mines.edu/student-health/managing-prescription-medications/'],475,79.45,4.91,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.689,0.029,[-1],1,"['https://www.mines.edu/student-health', 'https://www.mines.edu/student-health/managing-prescription-medications/']",1
Colorado State University Fort Collins,https://health.colostate.edu,7,"['https://health.colostate.edu/womens-care/', 'https://health.colostate.edu/primary-care/', 'https://health.colostate.edu/ramcare-supplement-program/', 'https://health.colostate.edu/sexual-health-resources/', 'https://health.colostate.edu/sexual-assault-and-violence-prevention/']",10106,39.37,14.24,100,22,11,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,16,1,0,15,0,0,0,6,2,5,0,4,0,0,0,4,0,0.115,0.612,0.119,"['Fri, 14 Aug 2020 04:11:15 GMT', 'Tue, 29 Jan 2019 19:54:37 GMT', 'Thu, 13 Aug 2020 19:00:14 GMT', 'Thu, 13 Aug 2020 21:11:46 GMT', 'Fri, 14 Aug 2020 09:07:53 GMT', 'Fri, 08 Jun 2018 19:00:41 GMT', 'Sat, 15 Aug 2020 10:09:39 GMT']",-1,[],1
Fort Lewis College,https://www.fortlewis.edu/life-at-flc/health-safety/health-center,3,"['https://www.fortlewis.edu/life-at-flc/health-safety/health-center/faq', 'https://www.fortlewis.edu/life-at-flc/health-safety/health-center/medical-services-and-fees/medical-services', 'https://www.fortlewis.edu/life-at-flc/health-safety/health-center/medical-services-and-fees/medical-fees']",1850,67.26,7.2,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052,0.613,0.075,"[-1, -1, -1]",1,"['https://www.fortlewis.edu/life-at-flc/health-safety/health-center', 'https://www.fortlewis.edu/life-at-flc/health-safety/health-center/faq']",1
Colorado Mesa University,https://www.coloradomesa.edu/student-services/wellness,1,['https://www.coloradomesa.edu/student-services/wellness/medical-services.html'],994,67.92,6.52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.732,0.101,[-1],1,"['https://www.coloradomesa.edu/student-services/wellness', 'https://www.coloradomesa.edu/student-services/wellness/medical-services.html']",1
Metropolitan State University of Denver,https://www.msudenver.edu/healthcenter,1,['https://www.msudenver.edu/healthcenter/medicalservices/'],220,44.15,10.18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.664,0.18,"['Tue, 25 Feb 2020 02:09:07 GMT']",1,"['https://www.msudenver.edu/healthcenter', 'https://www.msudenver.edu/healthcenter/medicalservices/']",1
University of Northern Colorado,https://www.unco.edu/student-health-center,6,"['https://www.unco.edu/student-health-center/services/well-woman-health.aspx', 'https://www.unco.edu/student-health-center/services/drug-outlet-pharmacy.aspx', 'https://www.unco.edu/student-health-center/health-topics/headaches.aspx', 'https://www.unco.edu/student-health-center/health-topics/chlamydia.aspx', 'https://www.unco.edu/student-health-center/health-topics/urinary-tract-infection.aspx', 'https://www.unco.edu/student-health-center/health-topics/zika-virus.aspx']",4041,81.37,4.75,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0.018,0.622,0.049,"[-1, -1, -1, -1, -1, -1]",2,"['https://www.unco.edu/student-health-center', 'https://www.unco.edu/student-health-center/services/', 'https://www.unco.edu/student-health-center/services/drug-outlet-pharmacy.aspx']",1
Colorado State University Pueblo,https://www.csupueblo.edu/student-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Western State Colorado University,https://western.edu/student-life/health-wellness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Central Connecticut State University,https://web.ccsu.edu/healthservices/?redirected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Connecticut,https://shs.uconn.edu,8,"['https://shs.uconn.edu/general-faq/', 'https://shs.uconn.edu/educational-handouts/emergency-contraceptive/', 'https://shs.uconn.edu/rx-samples/', 'https://shs.uconn.edu/educational-handouts/', 'https://shs.uconn.edu/pyxis-formulary/', 'https://shs.uconn.edu/sart/']",4072,74.59,6.09,61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,44,0,1,0,2,4,0,0,0,0,0,0,0,0,0.068,0.588,0.237,"[-1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://shs.uconn.edu', 'https://shs.uconn.edu/sart/']",1
Eastern Connecticut State University,https://www.easternct.edu/health-services,2,"['https://www.easternct.edu/health-services/services/womens-health-services.html', 'https://www.easternct.edu/health-services/general-information/cost-and-eligibility.html']",826,62.52,8.21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.512,0.161,"['Sat, 15 Aug 2020 04:14:34 GMT', 'Sat, 15 Aug 2020 04:14:38 GMT']",1,"['https://www.easternct.edu/health-services', 'https://www.easternct.edu/health-services/general-information/cost-and-eligibility.html']",1
Southern Connecticut State University,https://inside.southernct.edu/health-services,1,['https://inside.southernct.edu/health-services/services'],1156,71.61,5.59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.038,0.801,0.077,"['Sat, 15 Aug 2020 17:39:59 GMT']",1,"['https://inside.southernct.edu/health-services', 'https://inside.southernct.edu/health-services/services']",1
Western Connecticut State University,https://www.wcsu.edu/healthservices,1,['https://www.wcsu.edu/healthservices/'],1088,54.29,10.53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.594,0.142,[-1],0,['https://www.wcsu.edu/healthservices'],1
Delaware State University,https://www.desu.edu/student-life/student-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Delaware,https://sites.udel.edu/studenthealth,8,"['https://sites.udel.edu/studenthealth/women/', 'https://sites.udel.edu/studenthealth/files/2018/10/FY-2021-Fee-Schedule.pdf', 'https://sites.udel.edu/studenthealth/files/2018/11/Checklist-for-Traveling-12krxc8.pdf', 'https://sites.udel.edu/studenthealth/files/2019/05/C-SMC-4-Prepar-Physical.pdf', 'https://sites.udel.edu/studenthealth/services/']",3158,59.56,9.24,30,5,7,0,0,0,2,0,1,1,0,0,0,1,0,2,0,0,0,3,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0.082,0.675,0.15,"[-1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://sites.udel.edu/studenthealth', 'https://sites.udel.edu/studenthealth/services/']",1
University of the District of Columbia,https://www.udc.edu/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Central Florida,https://studenthealth.ucf.edu,7,"['https://studenthealth.ucf.edu/services/primary-care/womens-clinic/', 'https://studenthealth.ucf.edu/resources/', 'https://studenthealth.ucf.edu/wp-content/uploads/sites/12/2017/03/UTIs1.pdf', 'https://studenthealth.ucf.edu/wp-content/uploads/sites/12/2017/03/STIs1.pdf']",1122,67.86,7.05,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0.034,0.541,0.181,"['Mon, 13 Mar 2017 18:52:55 GMT', -1, -1, 'Mon, 13 Mar 2017 18:45:24 GMT', 'Mon, 13 Mar 2017 18:54:19 GMT', 'Mon, 13 Mar 2017 18:53:43 GMT', 'Mon, 13 Mar 2017 18:50:58 GMT']",1,"['https://studenthealth.ucf.edu', 'https://studenthealth.ucf.edu/resources/']",1
Chipola College,http://www.chipola.edu/404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
