University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,pap smear,pap smears,papsmear,papsmears,pap test,pap tests,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
College of Charleston,https://studenthealth.cofc.edu,3,"['https://studenthealth.cofc.edu/sexual-health/gynecologic-care.php', 'https://studenthealth.cofc.edu/sexual-health/bacterial-vaginosis.php', 'https://studenthealth.cofc.edu/sexual-health/genital-warts.php']",3527,66.23,7.75,15,10,5,0,0,0,0,0.088,0.557,0.137,"[-1, -1, -1]",2,"['https://studenthealth.cofc.edu', 'https://studenthealth.cofc.edu/sexual-health/index.php', 'https://studenthealth.cofc.edu/sexual-health/genital-warts.php']",1
Clemson University,http://www.clemson.edu/campus-life/student-health,2,"['https://www.clemson.edu/campus-life/student-health/medical/services-and-departments/womens-clinic.html', 'https://www.clemson.edu/campus-life/student-health/medical/services-and-departments/immunizations-and-allergy-injections.html']",3383,53.99,11.08,3,2,0,0,0,1,0,0.055,0.623,0.152,"[-1, -1]",1,"['http://www.clemson.edu/campus-life/student-health', 'http://www.clemson.edu/campus-life/student-health/medical/services-and-departments/immunizations-and-allergy-injections.html']",1
Francis Marion University,https://www.fmarion.edu/studentservices,1,['https://www.fmarion.edu/studentservices/'],7246,70.56,7.07,1,1,0,0,0,0,0,0.059,0.545,0.164,[-1],0,['https://www.fmarion.edu/studentservices'],1
Lander University,https://www.lander.edu/student-life/wellness-center/health-services,,,,,,,,,,,,,,,,,,,0
University of South Carolina Aiken,https://www.usca.edu/student-health-center,,,,,,,,,,,,,,,,,,,0
University of South Carolina Columbia,https://sc.edu/about/offices_and_divisions/student_health_services,6,"['https://www.sc.edu/about/offices_and_divisions/student_health_services/medical-services/womens-health/index.php', 'https://www.sc.edu/about/offices_and_divisions/student_health_services/insurance-payments/understanding-health-insurance/index.php', 'https://sc.edu/about/offices_and_divisions/student_health_services/insurance-payments/student-health-fee/index.php', 'https://web.qa.sc.edu/about/offices_and_divisions/student_health_services/documents/guide-to-student-health-services-2020.pdf']",2955,70.37,5.94,2,1,1,0,0,0,0,0.033,0.457,0.146,"[-1, 'Wed, 27 May 2020 13:41:46 GMT', -1, -1, 'Wed, 17 Jun 2020 22:33:01 GMT', -1]",1,"['https://sc.edu/about/offices_and_divisions/student_health_services', 'https://sc.edu/about/offices_and_divisions/student_health_services/insurance-payments/student-health-fee/index.php']",1
Coastal Carolina University,https://www.coastal.edu/health,1,['https://www.coastal.edu/health/services/womenshealth/'],585,73.31,6.27,8,4,4,0,0,0,0,0.09,0.548,0.112,[-1],2,"['https://www.coastal.edu/health', 'https://www.coastal.edu/health/services/', 'https://www.coastal.edu/health/services/womenshealth/']",1
South Carolina State University,https://www.scsu.edu/studentaffairs,,,,,,,,,,,,,,,,,,,0
University of South Carolina Upstate,https://www.uscupstate.edu/campus-life/health-and-safety/health-services,,,,,,,,,,,,,,,,,,,0
Winthrop University,https://www.winthrop.edu/hcs,3,"['https://www.winthrop.edu/hcs/well-woman-exam-class.aspx', 'https://www.winthrop.edu/hcs/contraception-information.aspx', 'https://www.winthrop.edu/hcs/sexually-transmitted-infections-stis.aspx']",2312,61.02,7.26,3,3,0,0,0,0,0,0.056,0.586,0.143,"[-1, -1, -1]",2,"['https://www.winthrop.edu/hcs', 'https://www.winthrop.edu/hcs/medical-services.aspx', 'https://www.winthrop.edu/hcs/sexually-transmitted-infections-stis.aspx']",1
Black Hills State University,https://www.bhsu.edu/Student-Life/Student-Services/Student-Health-Services,1,['https://www.bhsu.edu/Student-Life/Student-Services/Student-Health-Services'],1328,69.14,6.61,2,1,1,0,0,0,0,0.043,0.618,0.103,[-1],0,['https://www.bhsu.edu/Student-Life/Student-Services/Student-Health-Services'],1
Dakota State University,https://dsu.edu/student-life,,,,,,,,,,,,,,,,,,,0
Northern State University,https://www.northern.edu/campus-life/health-services,,,,,,,,,,,,,,,,,,,0
South Dakota State University,https://www.sdstate.edu/wellness-center/student-health-clinic,,,,,,,,,,,,,,,,,,,0
University of South Dakota,https://www.usd.edu/student-life/student-health,,,,,,,,,,,,,,,,,,,0
Austin Peay State University,https://www.apsu.edu/health-and-counseling/boyd-health-services,,,,,,,,,,,,,,,,,,,0
East Tennessee State University,https://www.etsu.edu/nursing/universityhealth,,,,,,,,,,,,,,,,,,,0
University of Memphis,https://www.memphis.edu/health,,,,,,,,,,,,,,,,,,,0
Middle Tennessee State University,https://www.mtsu.edu/healthservices,4,"['https://www.mtsu.edu/healthservices/women/exam.php', 'https://www.mtsu.edu/healthservices/women/index.php', 'https://www.mtsu.edu/healthservices/faq.php']",2554,84.42,4.12,17,2,0,0,0,14,1,0.113,0.589,0.156,"[-1, -1, -1, 'Wed, 29 Aug 2018 20:07:41 GMT']",1,"['https://www.mtsu.edu/healthservices', 'https://www.mtsu.edu/healthservices/women/index.php']",1
The University of Tennessee Chattanooga,https://www.utc.edu/university-health-services,,,,,,,,,,,,,,,,,,,0
The University of Tennessee Knoxville,https://studenthealth.utk.edu,,,,,,,,,,,,,,,,,,,0
The University of Tennessee Martin,https://www.utm.edu/departments/shcs,2,"['https://www.utm.edu/departments/shcs/studenthealth.php', 'https://www.utm.edu/departments/shcs/cdc/hpv.php']",1641,54.37,10.62,3,2,1,0,0,0,0,0.046,0.57,0.219,"[-1, -1]",1,"['https://www.utm.edu/departments/shcs', 'https://www.utm.edu/departments/shcs/studenthealth.php']",1
Tennessee State University,http://www.tnstate.edu/campus_life,,,,,,,,,,,,,,,,,,,0
Tennessee Technological University,https://www.tntech.edu/healthservices,2,"['https://www.tntech.edu/healthservices/faqs.php', 'https://www.tntech.edu/healthservices/services.php']",1812,70.89,5.56,4,2,2,0,0,0,0,0.047,0.649,0.098,"[-1, -1]",1,"['https://www.tntech.edu/healthservices', 'https://www.tntech.edu/healthservices/faqs.php']",1
Angelo State University,https://www.angelo.edu/services/health_clinic_counseling,,,,,,,,,,,,,,,,,,,0
Texas A & M University Corpus Christi,https://healthcenter.tamucc.edu,,,,,,,,,,,,,,,,,,,0
Texas A&M University Texarkana,https://tamut.edu/Campus-Life/Student-Health-Services,,,,,,,,,,,,,,,,,,,0
Texas A & M University Commerce,https://www.tamuc.edu/campusLife/campusServices/studentHealthServices,2,"['https://www.tamuc.edu/CampusLife/CampusServices/studentHealthServices/Documents/common-lab-testing.aspx', 'https://www.tamuc.edu/campuslife/campusservices/studentHealthServices/studentHealthServicesUsage/studentGuidelines.aspx']",1687,60.32,9.16,1,1,0,0,0,0,0,0.057,0.795,-0.01,"[-1, -1]",-1,[],1
University of Houston Clear Lake,https://www.uhcl.edu/student-affairs/health-wellness/health-services,1,['https://www.uhcl.edu/student-affairs/health-wellness/health-services/services'],848,62.12,7.34,1,0,0,0,0,1,0,0.057,0.698,0.097,[-1],1,"['https://www.uhcl.edu/student-affairs/health-wellness/health-services', 'https://www.uhcl.edu/student-affairs/health-wellness/health-services/services.aspx']",1
University of Houston Downtown,https://www.uhd.edu/student-life/health/Pages,,,,,,,,,,,,,,,,,,,0
University of Houston Victoria,https://www.uhv.edu/counseling/health-services,,,,,,,,,,,,,,,,,,,0
University of Houston,https://www.uh.edu/healthcenter,,,,,,,,,,,,,,,,,,,0
Lamar University,https://www.lamar.edu/students/student-engagement/student-health-center,,,,,,,,,,,,,,,,,,,0
Texas A & M International University,https://www.tamiu.edu/health,,,,,,,,,,,,,,,,,,,0
Midwestern State University,https://msutexas.edu/healthcenter,,,,,,,,,,,,,,,,,,,0
University of North Texas,https://studentaffairs.unt.edu/student-health-and-wellness-center,1,['https://studentaffairs.unt.edu/student-health-and-wellness-center/services/gynecological-health'],3131,65.5,8.11,14,13,1,0,0,0,0,0.121,0.652,0.044,"['Thu, 16 Jul 2020 22:44:38 GMT']",1,"['https://studentaffairs.unt.edu/student-health-and-wellness-center', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/gynecological-health']",1
The University of Texas Rio Grande Valley,https://www.utrgv.edu/health-services,3,"['https://www.utrgv.edu/health-services/womens-wellness/index.htm', 'https://www.utrgv.edu/health-services/services/index.htm', 'https://www.utrgv.edu/health-services/womens-wellness/womens-wellness-faqs/index.htm']",1682,55.97,9.39,5,3,1,0,0,1,0,0.084,0.505,0.153,"['Thu, 12 Sep 2019 14:48:31 GMT', 'Thu, 12 Sep 2019 14:48:33 GMT', 'Thu, 12 Sep 2019 14:48:32 GMT']",1,"['https://www.utrgv.edu/health-services', 'https://www.utrgv.edu/health-services/womens-wellness/womens-wellness-faqs/index.htm']",1
Prairie View A & M University,https://www.pvamu.edu/healthservices,,,,,,,,,,,,,,,,,,,0
Sam Houston State University,https://www.shsu.edu/dept/student-health-center,2,['https://www.shsu.edu/dept/student-health-center/appointment-types'],1865,59.43,8.47,2,1,1,0,0,0,0,0.045,0.68,0.109,"[-1, 'Mon, 13 Jan 2020 20:34:52 +0000']",1,"['https://www.shsu.edu/dept/student-health-center', 'https://www.shsu.edu/dept/student-health-center/appointment-types']",1
Stephen F Austin State University,http://www.sfasu.edu/life-at-sfa/health-safety/health-clinic,,,,,,,,,,,,,,,,,,,0
Texas State University,https://www.healthcenter.txstate.edu,4,"['https://www.healthcenter.txstate.edu/Appt_Info', 'https://www.healthcenter.txstate.edu/SERVICES.html', 'https://www.healthcenter.txstate.edu/SERVICES/LGBTQIA-Health.html', 'https://www.healthcenter.txstate.edu/SERVICES/STI-Screenings-and-HIV-Testing.html']",7133,71.1,7.18,5,3,1,0,0,1,0,0.078,0.598,0.132,"['Thu, 02 Jul 2020 19:17:03 GMT', 'Wed, 01 Jul 2020 20:48:53 GMT', 'Thu, 02 Jul 2020 06:38:28 GMT', 'Thu, 02 Jul 2020 02:23:30 GMT']",1,"['https://www.healthcenter.txstate.edu', 'https://www.healthcenter.txstate.edu/SERVICES.html']",1
Sul Ross State University,https://www.sulross.edu/page/343/student-health-services,,,,,,,,,,,,,,,,,,,0
Tarleton State University,https://www.tarleton.edu/healthservices,4,"['http://www.tarleton.edu/healthservices/womens.html', 'http://www.tarleton.edu/healthservices/forms/stephenville.html', 'https://www.tarleton.edu/healthservices/documents/forms/DPconsent.pdf']",847,58.59,8.4,3,3,0,0,0,0,0,0.074,0.788,0.117,"[-1, -1, 'Mon, 13 Jul 2020 18:08:02 GMT', 'Mon, 13 Jul 2020 18:08:09 GMT']",1,"['https://www.tarleton.edu/healthservices', 'https://www.tarleton.edu/healthservices/forms/stephenville.html']",1
Texas A & M University Kingsville,http://www.tamuk.edu/shw,,,,,,,,,,,,,,,,,,,0
Texas A & M University College Station,https://shs.tamu.edu,1,['https://shs.tamu.edu/services/'],2657,49.8,11.63,3,2,1,0,0,0,0,0.063,0.536,0.203,[-1],1,"['https://shs.tamu.edu', 'https://shs.tamu.edu/services/']",1
The University of Texas at Arlington,https://www.uta.edu/healthservices,1,['https://www.uta.edu/healthservices/fees%20and%20services/womens-health.php'],818,71.95,6.82,5,4,1,0,0,0,0,0.077,0.669,0.136,[-1],2,"['https://www.uta.edu/healthservices', 'https://www.uta.edu/healthservices/fees%20and%20services/emergency.php', 'https://www.uta.edu/healthservices/fees%20and%20services/womens-health.php']",1
The University of Texas at Austin,https://healthyhorns.utexas.edu,7,"['https://healthyhorns.utexas.edu/hs_annualexam.html', 'https://www.healthyhorns.utexas.edu/HT/HT_colposcopy.html', 'https://www.healthyhorns.utexas.edu/HT/HT_genitalwarts.html', 'https://www.healthyhorns.utexas.edu/hours.html', 'https://healthyhorns.utexas.edu/appointments.html', 'https://www.healthyhorns.utexas.edu/HT/HT_warts.html']",12300,76.82,6.3,12,5,0,0,0,7,0,0.063,0.597,0.117,"[-1, -1, -1, -1, 'Tue, 06 Aug 2019 11:35:32 GMT', -1, -1]",1,"['https://healthyhorns.utexas.edu', 'https://healthyhorns.utexas.edu/appointments.html']",1
The University of Texas at Dallas,https://www.utdallas.edu/healthcenter,,,,,,,,,,,,,,,,,,,0
The University of Texas at El Paso,https://www.utep.edu/chs/shc,2,"['https://www.utep.edu/chs/shc/services/womens-health.html', 'https://www.utep.edu/chs/shc/services/general-services.html']",1022,66.39,7.26,3,2,1,0,0,0,0,0.052,0.554,0.112,"[-1, -1]",2,"['https://www.utep.edu/chs/shc', 'https://www.utep.edu/chs/shc/services/services.html', 'https://www.utep.edu/chs/shc/services/general-services.html']",1
The University of Texas at Tyler,https://www.uttyler.edu/clinic,,,,,,,,,,,,,,,,,,,0
The University of Texas at San Antonio,https://www.utsa.edu/health,4,"['https://www.utsa.edu/health/services/women.html', 'http://www.utsa.edu/health/forms/WellWomensClinic.pdf']",811,89.96,3.43,3,0,0,0,0,3,0,0.128,0.622,0.05,"[-1, -1, -1, -1]",-1,[],1
Texas Southern University,http://students.tsu.edu/departments/health-services,,,,,,,,,,,,,,,,,,,0
Texas Tech University,https://www.depts.ttu.edu/studenthealth,,,,,,,,,,,,,,,,,,,0
Texas Woman's University,https://twu.edu/student-health-services,,,,,,,,,,,,,,,,,,,0
West Texas A & M University,https://www.wtamu.edu/student-support/medical-services,2,"['https://www.wtamu.edu/student-support/medical-services/patient-education-and-information.html', 'https://www.wtamu.edu/student-support/medical-services/index.html']",3313,68.98,7.28,10,7,1,0,0,2,0,0.133,0.691,0.037,"['Tue, 07 Jul 2020 02:44:41 GMT', 'Tue, 07 Jul 2020 02:44:41 GMT']",1,"['https://www.wtamu.edu/student-support/medical-services', 'https://www.wtamu.edu/student-support/medical-services/patient-education-and-information.html']",1
Dixie State University,https://wellness.dixie.edu,,,,,,,,,,,,,,,,,,,0
Utah State University,https://health.usu.edu,2,"['https://health.usu.edu/health_center/womens-health-and-appointment-preparation', 'https://health.usu.edu/health-insurance-information']",1420,70.63,6.88,2,1,0,0,0,1,0,0.045,0.605,0.049,"[-1, -1]",1,"['https://health.usu.edu', 'https://health.usu.edu/health-insurance-information.php']",1
Utah Valley University,https://www.uvu.edu/studenthealth,1,['https://www.uvu.edu/studenthealth/medical/'],2675,108.24,-0.28,1,1,0,0,0,0,0,0.099,0.857,0,[-1],1,"['https://www.uvu.edu/studenthealth', 'https://www.uvu.edu/studenthealth/medical/']",1
University of Utah,https://studenthealth.utah.edu,,,,,,,,,,,,,,,,,,,0
Weber State University,https://www.weber.edu/healthcenter,3,"['https://www.weber.edu/healthcenter/services.html', 'https://www.weber.edu/healthcenter/wellcare.html', 'https://www.weber.edu/healthcenter/lab.html']",959,71.6,5.73,2,1,1,0,0,0,0,0.04,0.721,0.097,"[-1, -1, -1]",1,"['https://www.weber.edu/healthcenter', 'https://www.weber.edu/healthcenter/wellcare.html']",1
Castleton University,https://www.castleton.edu/campus-life/student-resources/health-wellness,,,,,,,,,,,,,,,,,,,0
Lyndon State College,https://www.northernvermont.edu/student-life/student-wellness-and-safety/lyndon-health-and-counseling,,,,,,,,,,,,,,,,,,,0
Vermont Technical College,https://www.vtc.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,0
University of Vermont,https://www.uvm.edu/health/SHS,1,['https://www.uvm.edu/health/SHS'],478,67.23,6.63,2,1,1,0,0,0,0,0.039,0.511,0.212,"['Fri, 17 Jul 2020 00:42:57 GMT']",0,['https://www.uvm.edu/health/SHS'],1
College of William and Mary,https://www.wm.edu/offices/wellness/healthcenter,3,['https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/index.php'],388,57.77,9.28,6,3,2,0,0,1,0,0.08,0.623,0.17,"['Thu, 16 Jul 2020 02:02:13 GMT', -1, 'Thu, 16 Jul 2020 02:02:13 GMT']",2,"['https://www.wm.edu/offices/wellness/healthcenter', 'https://www.wm.edu/offices/wellness/healthcenter/services/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/index.php']",1
Christopher Newport University,https://cnu.edu/life/health,,,,,,,,,,,,,,,,,,,0
George Mason University,https://shs.gmu.edu,4,"['https://shs.gmu.edu/services/womenshealth/', 'https://shs.gmu.edu/healthed/birthcontrol/', 'https://shs.gmu.edu/healthed/hpv/', 'https://shs.gmu.edu/fees/']",4006,68.47,7.75,9,0,0,0,0,8,1,0.104,0.701,0.082,"[-1, -1, -1, -1]",1,"['https://shs.gmu.edu', 'https://shs.gmu.edu/fees/']",1
James Madison University,https://www.jmu.edu/healthcenter,2,"['https://www.jmu.edu/healthcenter/medicalservices/womens-health-medical-services.shtml', 'https://www.jmu.edu/healthcenter/medicalservices/services_accordion_index.shtml']",1337,62.76,7.03,2,1,1,0,0,0,0,0.038,0.657,0.162,"[-1, -1]",2,"['https://www.jmu.edu/healthcenter', 'https://www.jmu.edu/healthcenter/medicalservices/index.shtml', 'https://www.jmu.edu/healthcenter/medicalservices/services_accordion_index.shtml']",1
Longwood University,http://www.longwood.edu/health,1,['http://www.longwood.edu/health/qa-on-health-services/'],1373,72.57,7.54,2,1,1,0,0,0,0,0.038,0.734,0.025,[-1],-1,[],1
University of Mary Washington,https://students.umw.edu/healthcenter,2,['https://students.umw.edu/healthcenter/clinics/womens-clinic/'],527,61.45,8.8,2,2,0,0,0,0,0,0.063,0.533,0.105,"[-1, -1]",1,"['https://students.umw.edu/healthcenter', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/']",1
Norfolk State University,"https://www.nsu.edu/Campus-Life/Our-Campus,-Our-Home/Health-and-Wellness",,,,,,,,,,,,,,,,,,,0
Old Dominion University,https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center,3,"['https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center/services', 'https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center/billing', 'https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center/faq']",3451,61.91,7.95,5,3,2,0,0,0,0,0.06,0.487,0.231,"[-1, -1, -1]",1,"['https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center', 'https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center/services']",1
Radford University,https://www.radford.edu/content/student-health,3,"['https://www.radford.edu/content/student-health/home/appointments.html', 'https://www.radford.edu/content/student-health/home/services.html', 'https://www.radford.edu/content/student-health/home.html']",4859,71.92,6.96,2,2,0,0,0,0,0,0.041,0.592,0.088,"['Wed, 01 Jul 2020 12:30:57 GMT', 'Wed, 01 Jul 2020 02:17:34 GMT', 'Tue, 30 Jun 2020 17:07:21 GMT']",1,"['https://www.radford.edu/content/student-health', 'https://www.radford.edu/content/student-health/home.html']",1
The University of Virginia's College at Wise,https://www.uvawise.edu/student-life/health-services,1,['https://www.uvawise.edu/student-life/health-services/'],986,79.23,5.61,2,1,1,0,0,0,0,0.038,0.54,0.311,[-1],0,['https://www.uvawise.edu/student-life/health-services'],1
Virginia Polytechnic Institute and State University,https://healthcenter.vt.edu,7,"['https://healthcenter.vt.edu/ourservices/womens_clinic.html', 'https://healthcenter.vt.edu/common_health_concerns/publications.html', 'https://healthcenter.vt.edu/insurance_billing/info_about_charges.html', 'https://healthcenter.vt.edu/ourservices/HIV-STD_testing_info/std_testing_information.html']",3550,62.86,8.67,10,0,0,0,0,9,1,0.113,0.526,0.059,"['Thu, 25 Jun 2020 13:35:59 GMT', -1, 'Thu, 25 Jun 2020 15:25:42 GMT', 'Fri, 17 Feb 2017 17:05:45 GMT', 'Fri, 26 Jun 2020 00:39:13 GMT', 'Thu, 25 Jun 2020 13:29:29 GMT', -1]",1,"['https://healthcenter.vt.edu', 'https://healthcenter.vt.edu/insurance_billing/info_about_charges.html']",1
Virginia Commonwealth University,https://health.students.vcu.edu/,10,"['https://health.students.vcu.edu/patient-resources/womens-health/', 'https://health.students.vcu.edu/about/appointments/', 'https://health.students.vcu.edu/patient-resources/sexual-health/free-sexual-health-services/', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/HealthInsuranceTerms.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/TRICHOMONIASIS.pdf']",1628,71.36,7.53,8,4,4,0,0,0,0,0.05,0.588,0.148,"['Tue, 15 Jan 2019 16:56:13 GMT', 'Thu, 11 Jun 2020 15:04:39 GMT', 'Wed, 06 Jun 2018 11:59:24 GMT', 'Thu, 11 Jun 2020 15:04:40 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Thu, 11 Jun 2020 15:04:39 GMT', 'Wed, 06 Jun 2018 11:59:24 GMT', 'Wed, 06 Jun 2018 11:59:27 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Wed, 06 Jun 2018 11:59:24 GMT']",1,"['https://health.students.vcu.edu/', 'https://health.students.vcu.edu/about/appointments/']",1
University of Virginia Main Campus,https://www.studenthealth.virginia.edu,2,['https://www.studenthealth.virginia.edu/gyn-online-appointment'],1752,74.79,6.43,10,0,0,0,0,8,2,0.154,0.451,0.313,"['Fri, 28 Feb 2020 14:55:49 GMT', 'Thu, 16 Jul 2020 22:12:22 GMT']",1,"['https://www.studenthealth.virginia.edu', 'https://www.studenthealth.virginia.edu/gyn-online-appointment']",1
Virginia State University,http://www.vsu.edu/healthservices,1,['http://www.vsu.edu/healthservices/services.php'],401,57.77,8.82,1,1,0,0,0,0,0,0.044,0.631,0.107,[-1],1,"['http://www.vsu.edu/healthservices', 'http://www.vsu.edu/healthservices/services.php']",1
Central Washington University,https://www.cwu.edu/medical-counseling,3,"['https://www.cwu.edu/medical-counseling/Student-medical-clinic', 'https://www.cwu.edu/medical-counseling/your-first-medical-appointment', 'https://www.cwu.edu/medical-counseling/medical-services']",1991,8.26,19.85,2,1,1,0,0,0,0,0.034,0.705,0.083,"[-1, -1, -1]",1,"['https://www.cwu.edu/medical-counseling', 'https://www.cwu.edu/medical-counseling/Student-medical-clinic']",1
Eastern Washington University,https://inside.ewu.edu/bewell/rockwood-clinic-student-health-services,,,,,,,,,,,,,,,,,,,0
The Evergreen State College,https://www.evergreen.edu/health,,,,,,,,,,,,,,,,,,,0
Washington State University,https://cougarhealth.wsu.edu,2,['https://cougarhealth.wsu.edu/medical-clinic/services/'],1722,60.39,8.59,2,2,0,0,0,0,0,0.073,0.512,0.214,"[-1, -1]",1,"['https://cougarhealth.wsu.edu', 'mailto:?subject=Cougar%20Health%20Services%20%7C%20Washington%20State%20University&body=https://cougarhealth.wsu.edu/']",1
University of Washington Seattle Campus,https://wellbeing.uw.edu,3,"['https://wellbeing.uw.edu/medical/womens-health/', 'https://wellbeing.uw.edu/medical/primary-care/', 'https://wellbeing.uw.edu/staff/jane-fellner/']",3319,69.66,6.84,2,0,0,0,0,1,1,0.037,0.589,0.141,"[-1, -1, -1]",1,"['https://wellbeing.uw.edu', 'https://wellbeing.uw.edu/medical/womens-health/']",1
Western Washington University,https://studenthealth.wwu.edu,5,"['https://studenthealth.wwu.edu/annual-exams-pap-screening', 'https://studenthealth.wwu.edu/sexual-health-services', 'https://studenthealth.wwu.edu/files/VIS/vis-hpv.pdf']",685,71.87,5.68,2,1,1,0,0,0,0,0.076,0.595,0.204,"['Thu, 16 Jul 2020 07:12:41 GMT', 'Thu, 16 Jul 2020 06:39:13 GMT', 'Thu, 07 May 2020 00:01:45 GMT', 'Thu, 01 Sep 2016 18:22:51 GMT', 'Thu, 11 Aug 2016 18:40:11 GMT']",2,"['https://studenthealth.wwu.edu', 'https://studenthealth.wwu.edu/clinical-services', 'https://studenthealth.wwu.edu/sexual-health-services']",1
Bluefield State College,https://bluefieldstate.edu/resources/health-clinic,,,,,,,,,,,,,,,,,,,0
Concord University,https://www.concord.edu/studenthealth,1,['https://www.concord.edu/studenthealth'],1520,69.51,6.64,1,1,0,0,0,0,0,0.041,0.71,0.146,[-1],0,['https://www.concord.edu/studenthealth'],1
Fairmont State University,https://www.fairmontstate.edu/falconcenter/health-services,1,['https://www.fairmontstate.edu/falconcenter/health-services/services-provided'],801,61.93,7.35,2,1,1,0,0,0,0,0.05,0.583,0.209,"['Fri, 17 Jul 2020 00:47:48 GMT']",1,"['https://www.fairmontstate.edu/falconcenter/health-services', 'https://www.fairmontstate.edu/falconcenter/health-services/services-provided']",1
Glenville State College,https://www.glenville.edu/student-life/health-center,,,,,,,,,,,,,,,,,,,0
Marshall University,https://www.marshall.edu/studenthealth,,,,,,,,,,,,,,,,,,,0
Shepherd University,https://www.shepherd.edu/healthcenter,1,['https://www.shepherd.edu/healthcenter/family-planning'],668,72.5,6.38,1,1,0,0,0,0,0,0.049,0.667,0.182,[-1],1,"['https://www.shepherd.edu/healthcenter', 'https://www.shepherd.edu/healthcenter/family-planning']",1
West Virginia State University,https://www.wvstateu.edu/current-students,,,,,,,,,,,,,,,,,,,0
West Liberty University,https://westliberty.edu/health-services,,,,,,,,,,,,,,,,,,,0
West Virginia University Institute of Technology,https://students.wvutech.edu/health-wellness/student-health-clinic,,,,,,,,,,,,,,,,,,,0
West Virginia University,https://well.wvu.edu,,,,,,,,,,,,,,,,,,,0
University of Wisconsin Whitewater,https://www.uww.edu/uhcs,10,"['https://www.uww.edu/uhcs/wellness-information/az/pap-tests', 'https://www.uww.edu/uhcs/wellness-information/az/womens-health', 'https://www.uww.edu/uhcs/wellness-information/az/hpv', 'https://www.uww.edu/uhcs/wellness-information/az/sexual-and-reproductive-health', 'https://www.uww.edu/uhcs/health-services/family-planning-only-services', 'https://www.uww.edu/uhcs/about-us/faq/nurse-practitioner', 'https://www.uww.edu/uhcs/about-us/faq/did-you-know', 'https://www.uww.edu/uhcs/fees', 'https://www.uww.edu/uhcs/wellness-information/az', 'https://www.uww.edu/uhcs/wellness-information/az/urinary-symptoms']",9322,68.12,7.66,35,4,2,0,0,19,10,0.144,0.522,0.162,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://www.uww.edu/uhcs', 'https://www.uww.edu/uhcs/health-services/family-planning-only-services']",1
University of Wisconsin Eau Claire,https://www.uwec.edu/student-health-service,2,"['https://www.uwec.edu/student-health-service/services/', 'https://www.uwec.edu/student-health-service/health-clinic/family-planning-only-services/']",2677,54.03,9.49,2,0,0,0,0,1,1,0.032,0.418,0.049,"['Fri, 17 Jul 2020 00:48:11 GMT', 'Fri, 17 Jul 2020 00:48:11 GMT']",1,"['https://www.uwec.edu/student-health-service', 'https://www.uwec.edu/student-health-service/services/']",1
University of Wisconsin Green Bay,https://www.uwgb.edu/counseling-health,3,"['https://www.uwgb.edu/counseling-health/medical-services/birth-control/', 'https://www.uwgb.edu/counseling-health/medical-services/lab-collections/', 'https://www.uwgb.edu/counseling-health/medical-services/fees/']",2534,75.39,5.82,4,4,0,0,0,0,0,0.074,0.725,0.033,"[-1, -1, -1]",1,"['https://www.uwgb.edu/counseling-health', 'https://www.uwgb.edu/counseling-health/medical-services/birth-control/']",1
University of Wisconsin La Crosse,https://www.uwlax.edu/student-health-center,,,,,,,,,,,,,,,,,,,0
University of Wisconsin Oshkosh,https://uwosh.edu/studenthealth,5,"['https://uwosh.edu/studenthealth/medical-care/', 'https://uwosh.edu/studenthealth/services/', 'https://uwosh.edu/studenthealth/', 'https://uwosh.edu/studenthealth/laboratory-services/']",2765,58.5,9.13,8,3,0,0,0,4,1,0.064,0.594,0.131,"[-1, -1, -1, -1, 'Mon, 26 Mar 2018 14:10:24 GMT']",0,['https://uwosh.edu/studenthealth'],1
University of Wisconsin Parkside,https://www.uwp.edu/live/services/studenthealth,2,"['https://www.uwp.edu/live/services/studenthealth/healthservices.cfm', 'https://www.uwp.edu/live/services/studenthealth/gardasil.cfm']",4744,73.92,6.55,10,3,0,0,0,6,1,0.083,0.502,0.124,"[-1, -1]",1,"['https://www.uwp.edu/live/services/studenthealth', 'https://www.uwp.edu/live/services/studenthealth/upload/Welcome-Telemental-health-final.doc']",1
