University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD ,Progesterone IUD ,Progestin ,Hormonal IUD ,Mirena ,Skyla ,Kyleena ,Liletta ,Copper IUD ,Non-Hormonal IUD ,Nonhormonal IUD ,Paragard ,Contraceptive implant ,Nexplanon ,Contraceptive injection ,Control shot ,Depo-Provera ,Depo ,emergency contraception ,emergency contraceptives ,morning after pill ,Plan B ,levonorgestrel ,ella ,ulipristal acetate ,contraceptive pill ,control pill ,diaphragm ,spermicide ,contraceptive patch ,control patch ,vaginal ring ,control ring ,contraceptive ring ,cervical cap,pap smear,pap smears,papsmear,papsmears,pap test,pap tests,Condom,Condoms,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
Southeastern Louisiana University,https://www.southeastern.edu/admin/health_ctr,15,"['http://www.southeastern.edu/admin/health_ctr/news/clinics.html', 'http://www.southeastern.edu/admin/health_ctr/educational/index.html', 'https://www.southeastern.edu/admin/health_ctr/soar/nomore2016.html', 'https://www.southeastern.edu/admin/health_ctr/self_care/index.html', 'http://www.southeastern.edu/admin/health_ctr/save_time/faculty_staff_services/index.html', 'http://www.southeastern.edu/admin/health_ctr/about/index.html', 'https://www.southeastern.edu/admin/health_ctr/save_time/class_excuse_policy/index.html', 'http://www.southeastern.edu/admin/health_ctr/available_services/lgbtqhealth/index.html', 'http://www.southeastern.edu/admin/health_ctr/available_services/index.html', 'https://www.southeastern.edu/admin/health_ctr/about/index.html', 'http://www.southeastern.edu/admin/health_ctr/fees/index.html']",6916,92.34,3.16,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,2,0.039,0.667,0.13,"[-1, -1, -1, -1, 'Tue, 28 May 2019 17:42:20 GMT', -1, -1, 'Thu, 02 Aug 2012 12:41:27 GMT', -1, -1, -1, 'Tue, 28 May 2019 17:58:08 GMT', -1, -1, -1]",1,"['https://www.southeastern.edu/admin/health_ctr', 'https://www.southeastern.edu/admin/health_ctr/about/index.html']",1
Southern University and A & M College,https://www.subr.edu/page/14,1,['https://www.subr.edu/page/14'],1187,25.23,16.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.783,0.081,[-1],0,['https://www.subr.edu/page/14'],1
Southern University at New Orleans,http://www.suno.edu/page/counseling-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Louisiana at Lafayette,https://studenthealth.louisiana.edu,7,"['https://studenthealth.louisiana.edu/content/about-us/frequent-questions', 'https://studenthealth.louisiana.edu/node/45', 'https://studenthealth.louisiana.edu/services-available/womens-health/pregnancy-resources', 'https://studenthealth.louisiana.edu/node/133', 'https://studenthealth.louisiana.edu/content/about-us/general-information/cost-information', 'http://studenthealth.louisiana.edu/sites/studenthealth/files/SHS%20Patient%20Information%202012.pdf']",5687,73.71,6.87,26,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,3,3,2,0.049,0.659,0.075,"['Sat, 15 Aug 2020 07:25:45 GMT', 'Sat, 15 Aug 2020 08:39:18 GMT', 'Sat, 15 Aug 2020 08:39:19 GMT', 'Sat, 15 Aug 2020 08:39:19 GMT', 'Sat, 15 Aug 2020 07:08:19 GMT', 'Tue, 30 Jun 2015 14:57:45 GMT', -1]",1,"['https://studenthealth.louisiana.edu', 'https://studenthealth.louisiana.edu/content/about-us/general-information/cost-information']",1
University of Maine at Farmington,http://www2.umf.maine.edu/studenthealth,14,"['http://www2.umf.maine.edu/studenthealth/available-birth-control/', 'http://www2.umf.maine.edu/studenthealth/emergency-contraception/', 'http://www2.umf.maine.edu/studenthealth/health-care-services/', 'http://www2.umf.maine.edu/studenthealth/', 'http://www2.umf.maine.edu/studenthealth/health-articlesbrochures/', 'http://www2.umf.maine.edu/studenthealth/health-center-staff/terri-shaw-administrative-specialist/', 'http://www2.umf.maine.edu/studenthealth/sapars-on-campus/', 'http://www2.umf.maine.edu/studenthealth/use-of-the-health-center/', 'http://www2.umf.maine.edu/studenthealth/location-and-hours/', 'http://www2.umf.maine.edu/studenthealth/health-center-staff/denise-boothby-r-n-m-s-n/', 'http://www2.umf.maine.edu/studenthealth/list-of-current-fees/', 'http://www2.umf.maine.edu/studenthealth/health-center-staff/bryn-doiron-r-d/', 'http://www2.umf.maine.edu/studenthealth/health-fee-and-insurance/', 'http://www2.umf.maine.edu/studenthealth/new-students/recommended-immunizations/']",5224,80.2,5.05,64,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,3,6,1,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,6,0.088,0.603,0.085,"[-1, -1, -1, -1, -1, 'Sat, 15 Aug 2020 08:08:42 GMT', -1, -1, -1, -1, -1, -1, -1, -1]",0,['http://www2.umf.maine.edu/studenthealth'],1
University of Maine at Fort Kent,https://www.umfk.edu/wellness/clinic,1,['https://www.umfk.edu/wellness/clinic/'],598,76.73,5.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.74,0.068,[-1],0,['https://www.umfk.edu/wellness/clinic'],1
University of Maine at Machias,https://machias.edu/campus-life/student-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Maine,https://umaine.edu/wellness,2,"['https://umaine.edu/wellness/programs/', 'https://umaine.edu/wellness/resources/']",1567,77.42,5.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.002,0.555,0.209,"[-1, -1]",1,"['https://umaine.edu/wellness', 'https://umaine.edu/wellness/programs/']",1
Maine Maritime Academy,https://mainemaritime.edu/student-life/health-and-counseling-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Maine at Presque Isle,https://www.umpi.edu/offices/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Southern Maine,https://usm.maine.edu/uhcs/health-services,1,['https://usm.maine.edu/uhcs/health-services'],513,72.89,5.64,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.015,0.637,0.127,[-1],0,['https://usm.maine.edu/uhcs/health-services'],1
University of Baltimore,https://www.ubalt.edu/campus-life/recreation-and-wellness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Bowie State University,https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center,11,"['https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/sexual-health/index.php', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/corona-virus-information/coronavirus-update-april-10-2020.2.php', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/corona-virus-information/return-to-campus-plan/operational-workgroups-members.php', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/health-promotion/', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/sexual-health/condoms.php', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/sexual-health/womens-health.php', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/sexual-health/stis-hiv.php', 'https://www.bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/corona-virus-information/human-resources-digital-toolkit/caregiverfrontline.pdf', 'https://www.bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/sexual-health/']",4549,66.98,7.07,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,9,8,0.035,0.567,0.222,"[-1, -1, -1, -1, -1, -1, -1, 'Tue, 07 Apr 2020 21:49:08 GMT', 'Tue, 07 Apr 2020 21:49:08 GMT', 'Tue, 07 Apr 2020 21:49:08 GMT', -1]",1,"['https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center', 'https://bowiestate.edu/campus-life/health-and-wellness/henry-wise-wellness-center/health-promotion/']",1
Coppin State University,https://www.coppin.edu/chc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Frostburg State University,https://www.frostburg.edu/brady-health,14,"['https://www.frostburg.edu/brady-health/Services/womens-healthbirth-control.php', 'https://www.frostburg.edu/brady-health/Services/womens-health-frequently-asked-questions.php', 'https://www.frostburg.edu/brady-health/family.php', 'https://www.frostburg.edu/brady-health/Services/index.php', 'https://www.frostburg.edu/brady-health/Services/e-contraception.php', 'https://www.frostburg.edu/brady-health/Services/allergy-injections.php', 'https://www.frostburg.edu/brady-health/Services/fees.php', 'https://www.frostburg.edu/brady-health/Services/minor-illnessinjury.php', 'https://www.frostburg.edu/brady-health/_files/pdfs/fees-jan2019.pdf', 'https://www.frostburg.edu/brady-health/_files/pdfs/fees-and-formulary-june-2019.pdf']",4719,73.98,6.3,50,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,2,2,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,3,3,0.081,0.64,0.099,"[-1, 'Tue, 25 Jul 2017 11:17:21 GMT', -1, -1, 'Tue, 25 Jul 2017 11:17:21 GMT', -1, -1, -1, -1, -1, 'Thu, 05 Oct 2017 20:36:28 GMT', 'Tue, 19 Feb 2019 15:23:28 GMT', 'Tue, 25 Jul 2017 11:17:21 GMT', 'Thu, 13 Jun 2019 18:45:31 GMT']",1,"['https://www.frostburg.edu/brady-health', 'https://www.frostburg.edu/brady-health/Services/allergy-injections.php']",1
University of Maryland University College,https://health.umd.edu,15,"['http://health.umd.edu/medical-behavioral-health/womens-health', 'http://health.umd.edu/wellness-advocacy/sexual-health', 'http://health.umd.edu/wellness-advocacy-sexual-health/sexual-health-referrals', 'https://health.umd.edu/home/covid-19-uhc-operations', 'http://health.umd.edu/telemedicine', 'http://health.umd.edu/peerpresentations', 'https://health.umd.edu/sites/default/files/inline-files/Any%20Questions%20Episode%203.pdf', 'http://health.umd.edu/pharmacy', 'https://health.umd.edu/sites/default/files/inline-files/HealthBooklet_SensitiveExams_Unbranded%20-%20UMD2019.pdf', 'http://www.health.umd.edu/node/409/view']",9530,70.25,7.22,59,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,5,0,0,3,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,5,1,6,5,0.059,0.55,0.219,"[-1, -1, -1, 'Fri, 14 Aug 2020 17:12:42 GMT', 'Thu, 15 Nov 2018 14:37:13 GMT', -1, -1, 'Sat, 28 Sep 2019 16:01:20 GMT', 'Wed, 29 Apr 2020 21:22:33 GMT', -1, -1, 'Thu, 13 Sep 2018 18:33:11 GMT', 'Wed, 09 Jan 2019 21:50:58 GMT', -1, 'Wed, 12 Sep 2018 20:54:49 GMT']",1,"['https://health.umd.edu', 'https://health.umd.edu/pharmacy']",1
University of Maryland Baltimore County,https://www.umaryland.edu/studenthealth/student-health-center,1,['https://www.umaryland.edu/studenthealth/student-health-center/'],1598,65,7.64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.021,0.527,0.266,[-1],0,['https://www.umaryland.edu/studenthealth/student-health-center'],1
University of Maryland College Park,https://health.umd.edu,15,"['http://health.umd.edu/medical-behavioral-health/womens-health', 'http://health.umd.edu/wellness-advocacy/sexual-health', 'http://health.umd.edu/wellness-advocacy-sexual-health/sexual-health-referrals', 'https://health.umd.edu/home/covid-19-uhc-operations', 'http://health.umd.edu/telemedicine', 'http://health.umd.edu/peerpresentations', 'https://health.umd.edu/sites/default/files/inline-files/Any%20Questions%20Episode%203.pdf', 'http://health.umd.edu/pharmacy', 'https://health.umd.edu/sites/default/files/inline-files/HealthBooklet_SensitiveExams_Unbranded%20-%20UMD2019.pdf', 'http://www.health.umd.edu/node/409/view']",9530,70.25,7.22,59,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,5,0,0,3,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,5,1,6,5,0.059,0.55,0.219,"[-1, -1, -1, 'Fri, 14 Aug 2020 17:12:42 GMT', 'Thu, 15 Nov 2018 14:37:13 GMT', -1, -1, 'Sat, 28 Sep 2019 16:01:20 GMT', 'Wed, 29 Apr 2020 21:22:33 GMT', -1, -1, 'Thu, 13 Sep 2018 18:33:11 GMT', 'Wed, 09 Jan 2019 21:50:58 GMT', -1, 'Wed, 12 Sep 2018 20:54:49 GMT']",1,"['https://health.umd.edu', 'https://health.umd.edu/pharmacy']",1
University of Maryland Eastern Shore,https://www.umes.edu/StudentHealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Morgan State University,https://www.morgan.edu/healthservices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Salisbury University,https://www.salisbury.edu/administration/student-affairs/student-health-services,16,"['https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/birth-control-pill.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/patch.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/vaginal-ring.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/contraceptive-resources.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/acute-care/acne.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/health-links/hormonal-injection.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/fees.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/gyno.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/self-care.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/std-testing.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/hpv-vaccine.aspx', 'https://www.salisbury.edu/administration/student-affairs/student-health-services/services/primary-care.aspx']",11117,73.14,6.28,56,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,1,4,0,0,0,10,5,0,0,2,0,7,6,0.073,0.605,0.064,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 'Sat, 08 Aug 2020 01:34:41 GMT', -1, -1, -1, -1, -1]",0,['https://www.salisbury.edu/administration/student-affairs/student-health-services'],1
St Mary's College of Maryland,https://www.smcm.edu/wellness,7,"['https://www.smcm.edu/wellness/health-services/urgent-care/', 'https://www.smcm.edu/wellness/resources/', 'https://www.smcm.edu/wellness/health-services/services/', 'https://www.smcm.edu/wellness/front-page-2/eligibility/', 'https://www.smcm.edu/wellness/health-services/']",5338,75.37,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.035,0.657,-0.004,"[-1, -1, -1, -1, -1, -1, -1]",1,"['https://www.smcm.edu/wellness', 'https://www.smcm.edu/wellness/front-page-2/eligibility/']",1
Towson University,https://www.towson.edu/healthcenter,7,"['https://www.towson.edu/healthcenter/health-education/sexual-health.html', 'https://www.towson.edu/healthcenter/health-education/peer-education/workshop-request.html', 'https://www.towson.edu/healthcenter/health-education/peer-education/sexual-health-education/', 'https://www.towson.edu/healthcenter/services.html', 'https://www.towson.edu/healthcenter/health-education/', 'https://www.towson.edu/healthcenter/health-education/peer-education/sexual-health-education/safer-sex-supply-grant.html']",10858,83.86,4.29,79,32,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,6,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.064,0.539,0.188,"[-1, 'Fri, 28 Jun 2019 15:41:46 GMT', -1, -1, -1, -1, -1]",1,"['https://www.towson.edu/healthcenter', 'https://www.towson.edu/healthcenter/health-education/index.html']",1
Bridgewater State University,https://www.bridgew.edu/student-life/wellness-safety/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Fitchburg State University,https://www.fitchburgstate.edu/offices-services-directory/health-services,4,"['https://www.fitchburgstate.edu/offices-services-directory/health-services/health-services-common-issues/', 'https://www.fitchburgstate.edu/offices-services-directory/health-services/', 'https://www.fitchburgstate.edu/offices-services-directory/health-services/services-provided/', 'https://www.fitchburgstate.edu/offices-services-directory/health-services/sexual-assault/']",4761,82.25,4.46,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.031,0.544,0.211,"['Sat, 15 Aug 2020 08:46:11 GMT', 'Sat, 15 Aug 2020 08:46:13 GMT', 'Sat, 15 Aug 2020 08:46:16 GMT', 'Sat, 15 Aug 2020 08:46:19 GMT']",0,['https://www.fitchburgstate.edu/offices-services-directory/health-services'],1
Framingham State University,https://www.framingham.edu/student-life/health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Massachusetts Lowell,https://www.uml.edu/student-services/health,1,['https://www.uml.edu/student-services/health-education/events/'],285,77.51,5.34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.006,0.477,0.375,-1,-1,[],1
University of Massachusetts Amherst,https://www.umass.edu/uhs,12,"['https://www.umass.edu/uhs/services/womenshealth', 'https://www.umass.edu/uhs/services/womenshealth/servicelist', 'https://www.umass.edu/uhs/services/resources', 'https://www.umass.edu/uhs/services/pharmacy/contraception', 'https://www.umass.edu/uhs/services/pharmacy/otc', 'https://www.umass.edu/uhs/services-and-programs/medical-care/sexual-health-stis-and-hiv', 'https://www.umass.edu/uhs/accesstocare/tips', 'https://www.umass.edu/uhs/services-and-programs/medical-care/sexual-health-stis-and-hiv/pep-and-prep', 'https://www.umass.edu/uhs/services-and-programs/medical-care/sexual-health-stis-and-hiv/sexual-health-fact-sheets', 'https://www.umass.edu/uhs/services-and-programs/medical-care/sexual-health-stis-and-hiv/sti-and-hiv-testing', 'https://www.umass.edu/uhs/services/laboratory/faq']",5466,66.72,7.26,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,3,11,8,0.04,0.529,0.172,"[-1, -1, -1, 'Wed, 12 Nov 2014 19:19:12 GMT', -1, -1, -1, -1, -1, -1, -1, -1]",2,"['https://www.umass.edu/uhs', 'https://www.umass.edu/uhs/services', 'https://www.umass.edu/uhs/services/resources']",1
University of Massachusetts Boston,https://www.umb.edu/healthservices,2,"['https://www.umb.edu/healthservices/general_medicine/services_offered', 'https://www.umb.edu/healthservices/hew/hiv_aids']",1044,74.5,5.64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0.017,0.542,0.277,"['Fri, 07 Aug 2020 02:28:42 GMT', 'Fri, 14 Aug 2020 22:45:39 GMT']",2,"['https://www.umb.edu/healthservices', 'https://www.umb.edu/healthservices/hew', 'https://www.umb.edu/healthservices/hew/hiv_aids']",1
Massachusetts Maritime Academy,https://www.maritime.edu/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Massachusetts College of Liberal Arts,http://www.mcla.edu/Student_Life/wellness/healthservices,1,['http://www.mcla.edu/Student_Life/wellness/healthservices/index'],1517,4.65,21.8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.64,0.163,"['Mon, 27 Jul 2020 17:33:25 GMT']",1,"['http://www.mcla.edu/Student_Life/wellness/healthservices', 'http://www.mcla.edu/Student_Life/wellness/healthservices/index']",1
Salem State University,https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services,2,"['https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services/sexual-health-services', 'https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services']",4170,60.02,10.12,51,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,9,0,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,0.066,0.541,0.177,"['Sat, 15 Aug 2020 08:55:06 GMT', 'Sat, 15 Aug 2020 08:55:06 GMT']",0,['https://www.salemstate.edu/campus-life/student-services/counseling-and-health-services/health-services'],1
University of Massachusetts Dartmouth,https://www.umassd.edu/studentaffairs/health,4,"['https://www.umassd.edu/studentaffairs/health/', 'https://www.umassd.edu/studentaffairs/health/services/', 'https://www.umassd.edu/studentaffairs/health/lgbtqresourcesservices/', 'https://www.umassd.edu/studentaffairs/health/faqs/']",3073,76.34,6.21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.013,0.684,0.122,"['Thu, 13 Aug 2020 17:05:44 GMT', 'Thu, 13 Aug 2020 03:05:30 GMT', 'Thu, 13 Aug 2020 03:05:30 GMT', 'Thu, 13 Aug 2020 03:05:29 GMT']",0,['https://www.umassd.edu/studentaffairs/health'],1
Westfield State University,http://www.westfield.ma.edu/student-life/health-services,2,"['http://www.westfield.ma.edu/student-life/health-services/std-clinics', 'http://www.westfield.ma.edu/student-life/health-services/hiv-infection-aids']",1631,74.08,6.26,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0.019,0.52,0.092,"['Sat, 15 Aug 2020 08:55:34 GMT', 'Sat, 15 Aug 2020 08:55:34 GMT']",1,"['http://www.westfield.ma.edu/student-life/health-services', 'http://www.westfield.ma.edu/student-life/health-services/hiv-infection-aids']",1
Worcester State University,https://www.worcester.edu/Health-Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Central Michigan University,https://www.cmich.edu/lifeatCMU/Pages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Eastern Michigan University,https://www.emich.edu/uhs,1,['https://www.emich.edu/uhs/student-insurance/index.php'],1043,41.5,12.24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.768,0.117,[-1],1,"['https://www.emich.edu/uhs', 'https://www.emich.edu/uhs/student-insurance/index.php']",1
Ferris State University,https://www.ferris.edu/htmls/studentlife/hcenter,2,"['https://www.ferris.edu/HTMLS/studentlife/HCenter/services/contraceptive.htm', 'https://www.ferris.edu/HTMLS/studentlife/HCenter/services/womenhealth.htm']",936,74.48,5.24,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,1,0.103,0.63,0.194,"[-1, -1]",-1,[],1
