University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD ,Progesterone IUD ,Progestin ,Hormonal IUD ,Mirena ,Skyla ,Kyleena ,Liletta ,Copper IUD ,Non-Hormonal IUD ,Nonhormonal IUD ,Paragard ,Contraceptive implant ,Nexplanon ,Contraceptive injection ,Control shot ,Depo-Provera ,Depo ,emergency contraception ,emergency contraceptives ,morning after pill ,Plan B ,levonorgestrel ,ella ,ulipristal acetate ,contraceptive pill ,control pill ,diaphragm ,spermicide ,contraceptive patch ,control patch ,vaginal ring ,control ring ,contraceptive ring ,cervical cap,pap smear,pap smears,papsmear,papsmears,pap test,pap tests,Condom,Condoms,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
California State University Los Angeles,http://www.calstatela.edu/studenthealthcenter,7,"['http://www.calstatela.edu/studenthealthcenter/safe/sexual-violence-and-misconduct', 'http://www.calstatela.edu/studenthealthcenter/safe/dating-and-domestic-violence', 'http://www.calstatela.edu/studenthealthcenter/safe/prevention', 'http://www.calstatela.edu/studenthealthcenter', 'http://www.calstatela.edu/studenthealthcenter/safe/options-survivors', 'http://www.calstatela.edu/studenthealthcenter/safe/survivor-assistance-student-health-center', 'http://www.calstatela.edu/studenthealthcenter/zika-virus-disease']",18768,68.72,7.64,53,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,0.041,0.475,0.136,"['Thu, 16 Jul 2020 20:14:04 GMT', 'Thu, 16 Jul 2020 20:01:25 GMT', 'Thu, 16 Jul 2020 20:00:58 GMT', 'Thu, 16 Jul 2020 19:27:28 GMT', 'Thu, 16 Jul 2020 20:14:06 GMT', 'Thu, 16 Jul 2020 20:14:07 GMT', 'Thu, 16 Jul 2020 20:14:08 GMT']",0,['http://www.calstatela.edu/studenthealthcenter'],1
California State University Northridge,https://www.csun.edu/shc,1,['https://www.csun.edu/shc/assessment-and-evaluation'],1126,30.68,18.42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.002,0.408,0.143,"['Thu, 16 Jul 2020 20:14:11 GMT']",1,"['https://www.csun.edu/shc', 'https://www.csun.edu/shc/assessment-and-evaluation']",1
California State University Sacramento,https://www.csus.edu/student-life/health-counseling,6,"['https://www.csus.edu/student-life/health-counseling/sexual-violence-support/_internal/_documents/rights-and-options-for-victims-of-sexual-misconduct.pdf', 'https://www.csus.edu/student-life/health-counseling/pharmacy/', 'https://www.csus.edu/student-life/health-counseling/wellness-education/services.html', 'https://www.csus.edu/student-life/health-counseling/_internal/_documents/impact-statement-text-only.pdf']",1513,73.92,6.25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0.012,0.522,0.056,"['Wed, 27 May 2020 18:09:46 GMT', 'Fri, 19 Jun 2020 21:58:49 GMT', -1, -1, 'Tue, 16 Jun 2020 16:38:34 GMT', 'Tue, 16 Jun 2020 16:38:34 GMT']",0,['https://www.csus.edu/student-life/health-counseling'],1
University of California Berkeley,https://uhs.berkeley.edu,24,"['https://uhs.berkeley.edu/news/birth-control-options-new-pharmacy-ruling', 'https://uhs.berkeley.edu/medical/primary-care/gynecology-services', 'http://uhs.berkeley.edu/sites/default/files/iud_hormonal.pdf', 'https://uhs.berkeley.edu/medical/primary-care/gynecology-services/contraceptives-and-family-planning', 'https://uhs.berkeley.edu/sites/default/files/nexplanon-consent.pdf', 'https://uhs.berkeley.edu/medical/pharmacy/frequently-asked-questions', 'https://uhs.berkeley.edu/sites/default/files/nuvaring.pdf', 'https://uhs.berkeley.edu/after-hours', 'https://uhs.berkeley.edu/topics/medical?sort_order=DESC&sort_by=changed&page=2', 'https://uhs.berkeley.edu/medical/primary-care/sexual-health-care-tang/get-protected-sexual-health-care-tang', 'https://uhs.berkeley.edu/medical/primary-care/gynecology-services/gynecological-care-and-screening', 'https://uhs.berkeley.edu/medical/primary-care/sexual-health-care-tang', 'https://uhs.berkeley.edu/shep', 'https://uhs.berkeley.edu/sites/default/files/syphilismsm-cdc-factsheet.pdf', 'https://uhs.berkeley.edu/sites/default/files/hp-doyousex.pdf']",12259,68.35,7.92,185,30,11,0,1,0,4,3,1,0,0,0,0,3,0,4,0,0,0,4,7,0,1,5,0,1,0,1,0,6,0,0,0,0,0,0,0,5,4,0,0,2,1,56,35,0.075,0.514,0.179,"['Mon, 06 Jan 2020 06:46:54 GMT', 'Thu, 16 Jul 2020 20:14:22 GMT', 'Thu, 16 Jul 2020 19:59:08 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', 'Thu, 16 Jul 2020 20:14:23 GMT', 'Sat, 01 Feb 2020 00:59:25 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', 'Thu, 16 Jul 2020 20:14:25 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', 'Mon, 13 Jan 2020 22:04:50 GMT', 'Thu, 16 Jul 2020 20:14:26 GMT', 'Sat, 01 Feb 2020 01:02:02 GMT', 'Thu, 16 Jul 2020 20:14:27 GMT', 'Thu, 16 Jul 2020 20:14:27 GMT', 'Thu, 16 Jul 2020 20:14:28 GMT', 'Thu, 16 Jul 2020 20:14:28 GMT', 'Thu, 16 Jul 2020 20:14:29 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT']",1,"['https://uhs.berkeley.edu', 'https://uhs.berkeley.edu/medical/primary-care/womens-health']",1
University of California Davis,https://shcs.ucdavis.edu,25,"['https://shcs.ucdavis.edu/topics/birth-control-contraception', 'https://shcs.ucdavis.edu/blog/archive/healthy-habits/nexplanon-right-you', 'https://shcs.ucdavis.edu/blog/archive/healthy-habits/iud-myths-busted', 'https://shcs.ucdavis.edu/topics/intrauterine-device-iud', 'https://shcs.ucdavis.edu/blog/archive/iud-updates-whats-new', 'https://shcs.ucdavis.edu/topics/nexplanon-implant', 'https://shcs.ucdavis.edu/ilovebirthcontrol', 'https://shcs.ucdavis.edu/topics/missed-birth-control-pill-guidelines', 'https://shcs.ucdavis.edu/topics/emergency-contraception-ec', 'https://shcs.ucdavis.edu/topics/oral-contraceptives', 'https://shcs.ucdavis.edu/blog/archive/know-facts-emergency-contraception', 'https://shcs.ucdavis.edu/topics/depo-provera-shotinjectable', 'https://shcs.ucdavis.edu/topics/spermicides', 'https://shcs.ucdavis.edu/topics/diaphragm', 'https://shcs.ucdavis.edu/wellnesstogo', 'https://shcs.ucdavis.edu/topics/contraceptive-sponge', 'https://shcs.ucdavis.edu/topics/condom-external', 'https://shcs.ucdavis.edu/services/love-lab', 'https://shcs.ucdavis.edu/topics/cervical-cap', 'https://shcs.ucdavis.edu/topics/condom-internal', 'https://shcs.ucdavis.edu/services/womens-health-services', 'https://shcs.ucdavis.edu/blog/your-pelvic-health-important', 'https://shcs.ucdavis.edu/blog/archive/safer-sex-your-body-and-pleasure', 'https://shcs.ucdavis.edu/topics/sexually-transmitted-infections-sti', 'https://shcs.ucdavis.edu/blog/archive/sharing-love-love-lab-10-year-anniversary']",26690,67.43,8.22,377,53,25,0,15,6,4,3,2,2,2,0,0,4,0,24,0,0,0,1,14,0,2,4,6,0,0,0,3,2,9,0,0,0,0,0,5,1,0,0,0,13,4,121,52,0.079,0.554,0.178,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://shcs.ucdavis.edu', 'https://shcs.ucdavis.edu/wellnesstogo']",1
University of California Irvine,https://shc.uci.edu,16,"['https://shc.uci.edu/services/pharmacy/online-birth-control-request', 'https://shc.uci.edu/services/pharmacy', 'https://shc.uci.edu/services/specialty-care', 'https://shc.uci.edu/services/online-medical-services', 'https://shc.uci.edu/people/diane-kennedy-msn-whnp-bc', 'https://shc.uci.edu/services/livehealth-online', 'https://shc.uci.edu/services/online-sti-screening-program', 'https://shc.uci.edu/services/primary-care', 'https://shc.uci.edu/services/dental-services/general-procedure-nformation', 'https://shc.uci.edu/sites/default/files/docs/OptumRx_Premium_Standard_070118_final_0.pdf', 'https://shc.uci.edu/sites/default/files/docs/UC%20SHIP%20OptumRx%20booklet%20Irvine%202019-20%20Final.pdf', 'https://shc.uci.edu/faq']",11125,54.53,10.02,29,18,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0.042,0.632,0.101,"['Thu, 16 Jul 2020 20:15:49 GMT', 'Thu, 16 Jul 2020 20:15:51 GMT', 'Thu, 16 Jul 2020 20:15:52 GMT', 'Thu, 16 Jul 2020 20:15:53 GMT', 'Tue, 29 Oct 2019 18:39:55 GMT', 'Thu, 16 Jul 2020 20:15:54 GMT', 'Thu, 16 Jul 2020 20:15:55 GMT', 'Thu, 16 Jul 2020 20:15:57 GMT', 'Thu, 16 Jul 2020 20:15:58 GMT', 'Thu, 16 Jul 2020 20:15:59 GMT', 'Thu, 16 Jul 2020 20:16:00 GMT', 'Thu, 18 Oct 2018 19:02:30 GMT', 'Thu, 22 Feb 2018 21:07:16 GMT', 'Thu, 27 Jun 2019 21:17:33 GMT', 'Thu, 16 Jul 2020 20:00:42 GMT', 'Thu, 22 Feb 2018 21:07:16 GMT']",1,"['https://shc.uci.edu', 'https://shc.uci.edu/services/livehealth-online']",1
University of California Los Angeles,https://www.studenthealth.ucla.edu,10,"['https://www.studenthealth.ucla.edu/services/womens-health', 'https://www.studenthealth.ucla.edu/service/pharmacy', 'https://www.studenthealth.ucla.edu/services/asap-clinic', 'https://www.studenthealth.ucla.edu/services/primary-care', 'https://www.studenthealth.ucla.edu/fees', 'https://www.studenthealth.ucla.edu/services', 'https://www.studenthealth.ucla.edu/services/lab-services', 'https://www.studenthealth.ucla.edu/services/prep-clinic', 'https://www.studenthealth.ucla.edu/insurance/bruincare', 'https://www.studenthealth.ucla.edu/outreach-and-supply-requests']",7380,71.5,6.46,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0.014,0.63,0.09,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://www.studenthealth.ucla.edu', 'https://www.studenthealth.ucla.edu/services']",1
University of California Riverside,https://studenthealth.ucr.edu,1,['https://studenthealth.ucr.edu/highlander-care'],454,78.97,5.06,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,-0.417,"['Thu, 09 Jul 2020 17:27:31 GMT']",1,"['https://studenthealth.ucr.edu', 'https://studenthealth.ucr.edu/highlander-care']",1
University of California San Diego,https://wellness.ucsd.edu/studenthealth/Pages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of California Santa Barbara,http://studenthealth.sa.ucsb.edu,15,"['http://studenthealth.sa.ucsb.edu/medical-services/reproductiveandsexualhealth', 'http://studenthealth.sa.ucsb.edu/medical-services/reproductiveandsexualhealth/convenient-access-to-birth-control', 'http://studenthealth.sa.ucsb.edu/', 'http://studenthealth.sa.ucsb.edu/insurance/gap', 'http://studenthealth.sa.ucsb.edu/pharmacy-services', 'http://studenthealth.sa.ucsb.edu/docs/default-source/forms/confidential-health-history_202002606c917c615d65cca2d6ff000065a81b.pdf?sfvrsn=c531f4ab_0', 'http://studenthealth.sa.ucsb.edu/docs/default-source/lgbtqi-docs/masculinizing-hormone-consent-10-19-17.pdf?sfvrsn=9f5bf5ab_2', 'https://studenthealth.sa.ucsb.edu/docs/default-source/2019-2020-insurance/vision-spd11-2019-2020-finalcopy-02062020_sp.pdf?sfvrsn=147ef4ab_2', 'http://studenthealth.sa.ucsb.edu/medical-services/reproductiveandsexualhealth/hiv-prep', 'http://studenthealth.sa.ucsb.edu/health-topics/hiv-and-aids', 'https://studenthealth.sa.ucsb.edu/docs/default-source/travel/staying-safe-and-healthy-tips-for-lgbtq-travellers.pdf?sfvrsn=5261f4ab_2']",265950,67.72,6.81,14,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0.05,0.564,0.15,"[-1, -1, -1, -1, -1, 'Tue, 09 Apr 2019 20:58:34 GMT', 'Thu, 27 Feb 2020 19:49:51 GMT', 'Fri, 14 Oct 2016 16:44:40 GMT', 'Fri, 27 Oct 2017 21:35:41 GMT', 'Tue, 10 Mar 2015 19:02:45 GMT', 'Wed, 12 Feb 2020 20:46:30 GMT', -1, -1, 'Fri, 08 Nov 2019 21:46:11 GMT', 'Fri, 08 Nov 2019 21:46:10 GMT']",0,['http://studenthealth.sa.ucsb.edu'],1
University of California Santa Cruz,https://healthcenter.ucsc.edu,20,"['https://healthcenter.ucsc.edu/services/birthcontrol.html', 'https://healthcenter.ucsc.edu/pharmacy/faq/contraceptives.html', 'https://healthcenter.ucsc.edu/wellness/sex.html', 'https://healthcenter.ucsc.edu/', 'https://healthcenter.ucsc.edu/pharmacy/faq/emergency-contraception.html', 'https://healthcenter.ucsc.edu/information/get-involved.html', 'https://healthcenter.ucsc.edu/news-events/news/shs-covid-19-services.html', 'https://healthcenter.ucsc.edu/services/livehealthonline.html', 'https://healthcenter.ucsc.edu/pharmacy/faq/index.html', 'https://healthcenter.ucsc.edu/information/common-reasons.html', 'https://healthcenter.ucsc.edu/pharmacy/services.html', 'https://healthcenter.ucsc.edu/pharmacy/', 'https://healthcenter.ucsc.edu/forms/student-handbook/HC-745-Vaginal-Contraceptive-Ring.pdf', 'https://healthcenter.ucsc.edu/information/index.html']",7680,74.73,5.88,82,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,1,1,0,0,0,2,0,0,0,0,0,1,0,4,4,0,0,1,0,12,6,0.088,0.587,0.115,"[-1, -1, 'Tue, 23 Jun 2020 20:12:49 GMT', -1, -1, 'Tue, 30 Jun 2020 19:32:25 GMT', -1, -1, -1, -1, 'Tue, 23 Jun 2020 20:12:50 GMT', -1, 'Wed, 24 Jun 2020 19:03:43 GMT', -1, -1, -1, 'Tue, 23 Jun 2020 20:12:49 GMT', 'Tue, 23 Jun 2020 20:12:50 GMT', 'Tue, 23 Jun 2020 20:12:50 GMT', -1]",0,['https://healthcenter.ucsc.edu'],1
California State University Maritime Academy,https://www.csum.edu/web/health-services,1,['https://www.csum.edu/web/health-services/medical-services/index.html'],970,70.07,7.26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.021,0.516,0.126,"['Thu, 16 Jul 2020 18:21:56 GMT']",1,"['https://www.csum.edu/web/health-services', 'https://www.csum.edu/web/health-services/medical-services/index.html']",1
Humboldt State University,https://wellbeing.humboldt.edu,18,"['https://wellbeing.humboldt.edu/sexual-health', 'https://wellbeing.humboldt.edu/nursing-consult', 'https://wellbeing.humboldt.edu/sites/default/files/health/hsu_peerhealth_patientsatisfaction2018.pdf', 'https://wellbeing.humboldt.edu/pharmacy', 'https://wellbeing.humboldt.edu/ciy-skill-shops', 'https://wellbeing.humboldt.edu/health-links', 'https://wellbeing.humboldt.edu/sites/default/files/health/Prescriber%27s%20Letter%20-%20ACA%20Q%26A.pdf', 'https://wellbeing.humboldt.edu/vending-machines', 'https://wellbeing.humboldt.edu/welcomesyou', 'https://wellbeing.humboldt.edu/sites/default/files/health/PrEP%20for%20men%20who%20have%20sex%20with%20men.pdf', 'https://wellbeing.humboldt.edu/sites/default/files/health/PrEP%20for%20women%20who%20have%20sex%20with%20men.pdf', 'https://wellbeing.humboldt.edu/sensitive-exams', 'https://wellbeing.humboldt.edu/data-strategic-planning']",10133,42.83,14.2,43,13,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,8,6,0.046,0.578,0.122,"[-1, -1, 'Wed, 18 Dec 2019 13:54:35 GMT', 'Wed, 18 Dec 2019 13:54:35 GMT', 'Wed, 18 Dec 2019 13:54:35 GMT', -1, -1, -1, 'Wed, 18 Dec 2019 13:54:35 GMT', 'Wed, 18 Dec 2019 13:54:35 GMT', -1, -1, 'Wed, 18 Dec 2019 13:54:35 GMT', 'Wed, 18 Dec 2019 13:54:35 GMT', 'Wed, 18 Dec 2019 13:54:35 GMT', 'Wed, 18 Dec 2019 13:54:35 GMT', -1, -1]",1,"['https://wellbeing.humboldt.edu', 'https://wellbeing.humboldt.edu/health-links']",1
San Diego State University,https://sa.sdsu.edu/student-health-services,3,"['https://sa.sdsu.edu/student-health-services/services/after-hours-care', 'https://sa.sdsu.edu/student-health-services/services', 'https://sa.sdsu.edu/student-health-services/new-students']",2172,83.24,4.14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.707,0.118,"[-1, -1, -1]",1,"['https://sa.sdsu.edu/student-health-services', 'https://sa.sdsu.edu/student-health-services/services']",1
San Francisco State University,https://health.sfsu.edu,14,"['https://health.sfsu.edu/birth-control-and-sexual-health', 'https://health.sfsu.edu/content/appointments', 'https://health.sfsu.edu/content/family-pact', 'https://health.sfsu.edu/content/shs-services', 'https://health.sfsu.edu/shs-advice-students', 'https://health.sfsu.edu/over-counter-medication', 'https://health.sfsu.edu/', 'https://health.sfsu.edu/sti-or-hiv-testing', 'https://health.sfsu.edu/content/pharmacy-frequently-asked-questions', 'https://health.sfsu.edu/content/new-student-frequently-asked-questions', 'https://health.sfsu.edu/content/womens-services', 'https://health.sfsu.edu/sites/default/files/ROI%20103.pdf', 'https://health.sfsu.edu/content/financial-information']",10743,77.61,5.39,100,42,4,0,0,0,3,2,2,0,0,0,0,3,0,0,0,0,0,11,13,0,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0.106,0.608,0.13,"['Thu, 16 Jul 2020 20:16:57 GMT', 'Thu, 16 Jul 2020 20:14:34 GMT', 'Thu, 16 Jul 2020 20:16:57 GMT', 'Thu, 16 Jul 2020 20:16:58 GMT', 'Thu, 16 Jul 2020 20:16:58 GMT', 'Thu, 16 Jul 2020 20:12:26 GMT', 'Thu, 16 Jul 2020 20:16:59 GMT', 'Thu, 16 Jul 2020 20:16:59 GMT', 'Thu, 16 Jul 2020 20:17:00 GMT', 'Thu, 16 Jul 2020 20:17:00 GMT', 'Thu, 16 Jul 2020 20:17:01 GMT', 'Wed, 18 Dec 2019 04:59:22 GMT', 'Wed, 18 Dec 2019 04:59:22 GMT', 'Thu, 16 Jul 2020 20:17:02 GMT']",0,['https://health.sfsu.edu'],1
San Jose State University,https://www.sjsu.edu/studenthealth,3,"['https://www.sjsu.edu/studenthealth/clinical_services/women_health/index.html', 'http://www.sjsu.edu/studenthealth/docs/NationalCollegeHealthAssessmentSummary2012.pdf']",626,73.64,5.67,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0.1,0.644,0.053,"['Fri, 18 Oct 2019 17:26:03 GMT', 'Mon, 02 Mar 2020 23:33:17 GMT', -1]",1,"['https://www.sjsu.edu/studenthealth', 'https://www.sjsu.edu/studenthealth/clinical_services/women_health/index.html']",1
Sonoma State University,https://health.sonoma.edu,10,"['http://health.sonoma.edu/services/appointments/reproductive-health/birth-control', 'http://health.sonoma.edu/services/appointments/womens-health/emergency-contraception', 'http://health.sonoma.edu/services/appointments/reproductive-health', 'http://health.sonoma.edu/services/appointments/womens-health/pregnancy-testing', 'http://health.sonoma.edu/shac/activities-and-accomplishments', 'https://health.sonoma.edu/about/consumer-information/catalog', 'https://health.sonoma.edu/services/laboratory', 'https://health.sonoma.edu/health-topics/reproductive-health']",5436,69.12,6.81,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,2,0,3,3,0.061,0.647,0.089,"['Thu, 16 Jul 2020 19:15:02 GMT', 'Thu, 16 Jul 2020 19:15:03 GMT', 'Thu, 16 Jul 2020 19:15:05 GMT', 'Thu, 16 Jul 2020 20:17:07 GMT', 'Thu, 16 Jul 2020 19:15:07 GMT', 'Thu, 16 Jul 2020 19:15:08 GMT', 'Thu, 16 Jul 2020 19:15:10 GMT', 'Thu, 16 Jul 2020 19:15:15 GMT', 'Wed, 03 Jul 2019 21:03:03 GMT', 'Thu, 16 Jul 2020 19:15:17 GMT']",2,"['https://health.sonoma.edu', 'https://health.sonoma.edu/services/immunizations-original', 'https://health.sonoma.edu/services/laboratory']",1
University of Colorado Denver/Anschutz Medical Campus,https://nursing.cuanschutz.edu,20,"['https://nursing.cuanschutz.edu/about/faculty-directory/profile/megan-champion-ucd15466', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/rachael-kulick-cv.pdf?sfvrsn=ba7d9eb8_2', 'https://nursing.cuanschutz.edu/docs/librariesprovider2/preceptor-documents/whnp-preceptor-guidelines.pdf?sfvrsn=2cd47b9_9', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/nichol-chesser-cv.pdf?sfvrsn=3679eb8_2', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/amy-artmann-cv.pdf?sfvrsn=3a669eb8_2', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/linda-johnson-cv.pdf?sfvrsn=2a679eb8_2', 'https://nursing.cuanschutz.edu/docs/librariesprovider2/newsroom-documents/jah-release-february-2020-kp.pdf?sfvrsn=666435b9_0', 'https://nursing.cuanschutz.edu/docs/librariesprovider2/preceptor-documents/pc-pnp-preceptor-guidelines.pdf?sfvrsn=6bcd47b9_9', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/ana-williams-cv.pdf?sfvrsn=2a669eb8_2', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/kate-coleman-minahan-cv.pdf?sfvrsn=9a679eb8_2', 'https://nursing.cuanschutz.edu/docs/librariesprovider2/covid/review_transfering-and-positioning-pts.pdf?sfvrsn=e0903b9_0', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/suzanne-lareau-cv.pdf?sfvrsn=3d7d9eb8_2', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/amy-barton-cv.pdf?sfvrsn=d4789eb8_2', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/paul-cook-cv.pdf?sfvrsn=8a789eb8_2', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/damara-anderoli-cv.pdf?sfvrsn=eb679eb8_2', 'https://nursing.cuanschutz.edu/patient-care/sheridan-health-services/sheridan-health-services-provided', 'https://nursing.cuanschutz.edu/patient-care/campus-health-center', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/erica-sherer-cv.pdf?sfvrsn=ce789eb8_2', 'https://nursing.cuanschutz.edu/docs/default-source/people-documents/college-of-nursing-people-documents/faculty-cvs/priscilla-nodine-cv.pdf?sfvrsn=d8789eb8_2', 'https://nursing.cuanschutz.edu/docs/librariesprovider2/student-resources/coursebook-archives/coursebook-2014-2015.pdf?sfvrsn=99f734b9_2']",247408,41.62,12.06,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.772,-0.055,"['Thu, 16 Jul 2020 10:39:08 GMT', 'Thu, 07 Mar 2019 17:53:05 GMT', 'Tue, 17 Sep 2019 16:08:01 GMT', 'Thu, 07 Mar 2019 17:52:38 GMT', 'Thu, 07 Mar 2019 17:52:31 GMT', 'Thu, 07 Mar 2019 17:52:37 GMT', 'Wed, 19 Feb 2020 15:58:34 GMT', 'Tue, 17 Sep 2019 16:08:00 GMT', 'Thu, 07 Mar 2019 17:52:32 GMT', 'Thu, 07 Mar 2019 17:52:36 GMT', 'Mon, 06 Apr 2020 17:02:05 GMT', 'Thu, 07 Mar 2019 17:53:06 GMT', 'Thu, 07 Mar 2019 17:52:31 GMT', 'Thu, 07 Mar 2019 17:52:39 GMT', 'Thu, 07 Mar 2019 17:52:33 GMT', 'Thu, 16 Jul 2020 23:28:29 GMT', 'Thu, 16 Jul 2020 13:31:12 GMT', 'Thu, 07 Mar 2019 17:52:33 GMT', 'Thu, 07 Mar 2019 17:52:40 GMT', 'Tue, 18 Feb 2020 19:32:54 GMT']",2,"['https://nursing.cuanschutz.edu', 'https://nursing.cuanschutz.edu/academics/graduate-programs/masters-dnp-phd/doctor-of-nursing-degree', 'https://nursing.cuanschutz.edu/docs/librariesprovider2/program-documents/nursing-certification-disclaimer.pdf?sfvrsn=94884db9_0']",1
University of Colorado Colorado Springs,https://www.uccs.edu/recwellness/health-services,1,['http://www.uccs.edu/recwellness/health-services/services'],664,57.73,7.7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.021,0.807,0.008,[-1],1,"['https://www.uccs.edu/recwellness/health-services', 'https://www.uccs.edu/recwellness/health-services/services']",1
University of Colorado Boulder,https://www.colorado.edu/healthcenter,5,"['https://www.colorado.edu/healthcenter/services/sexual-and-reproductive-health', 'https://www.colorado.edu/healthcenter/lab', 'https://www.colorado.edu/healthcenter/sti', 'https://www.colorado.edu/healthcenter/services', 'https://www.colorado.edu/healthcenter/services/travel-clinic/during-and-after-your-trip']",2645,57.79,9.13,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0.035,0.472,0.187,"['Thu, 16 Jul 2020 19:05:11 GMT', 'Thu, 16 Jul 2020 19:12:23 GMT', 'Thu, 16 Jul 2020 18:04:37 GMT', 'Thu, 16 Jul 2020 17:57:40 GMT', 'Thu, 16 Jul 2020 19:17:59 GMT']",1,"['https://www.colorado.edu/healthcenter', 'https://www.colorado.edu/healthcenter/services/sexual-and-reproductive-health']",1
